link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,jammed_int,hist_attack_rate
Caelum-Elysium,10,0.02598,0,Caelum,Elysium,2.6,very_low,0,0,0.08208955223880597
Caelum-Dawn,488,0.15094,0,Caelum,Dawn,15.09,medium,0,0,0.06666666666666667
Aegis-Dawn,112,0.00265,0,Aegis,Dawn,0.26,very_low,0,0,0.08607594936708861
Caelum-Elysium,480,0.01592,0,Caelum,Elysium,1.59,very_low,0,0,0.08208955223880597
Elysium-Fenix,321,0.18727,0,Elysium,Fenix,18.73,medium,0,0,0.06666666666666667
Boreas-Fenix,438,0.08356,0,Boreas,Fenix,8.36,low,0,0,0.10353535353535354
Aegis-Boreas,220,0.01515,0,Aegis,Boreas,1.52,very_low,0,0,0.115
Boreas-Dawn,486,0.00745,0,Boreas,Dawn,0.74,very_low,0,0,0.0761904761904762
Boreas-Elysium,361,0.02828,0,Boreas,Elysium,2.83,very_low,0,0,0.08933002481389578
Dawn-Fenix,127,0.07762,0,Dawn,Fenix,7.76,low,0,0,0.07512953367875648
Caelum-Dawn,388,0.11066,0,Caelum,Dawn,11.07,medium,0,0,0.06666666666666667
Aegis-Boreas,7,0.16996,0,Aegis,Boreas,17.0,medium,0,0,0.115
Caelum-Fenix,405,0.0834330688935281,0,Caelum,Fenix,8.34,low,0,0,0.07960199004975124
Boreas-Dawn,49,0.01641,0,Boreas,Dawn,1.64,very_low,0,0,0.0761904761904762
Boreas-Elysium,191,0.00333,0,Boreas,Elysium,0.33,very_low,0,0,0.08933002481389578
Caelum-Elysium,355,0.05197,0,Caelum,Elysium,5.2,low,0,0,0.08208955223880597
Aegis-Elysium,258,0.02871,1,Aegis,Elysium,2.87,very_low,0,1,0.06801007556675064
Aegis-Boreas,146,0.03997,0,Aegis,Boreas,4.0,very_low,0,0,0.115
Boreas-Fenix,394,0.13209,0,Boreas,Fenix,13.21,medium,0,0,0.10353535353535354
Boreas-Dawn,105,0.00695,0,Boreas,Dawn,0.7,very_low,0,0,0.0761904761904762
Aegis-Dawn,155,0.02252,0,Aegis,Dawn,2.25,very_low,0,0,0.08607594936708861
Boreas-Dawn,410,0.09338,0,Boreas,Dawn,9.34,low,0,0,0.0761904761904762
Dawn-Elysium,15,0.06102,0,Dawn,Elysium,6.1,low,0,0,0.07637231503579953
Aegis-Dawn,310,0.08969,0,Aegis,Dawn,8.97,low,0,0,0.08607594936708861
Boreas-Dawn,365,0.04259,0,Boreas,Dawn,4.26,very_low,0,0,0.0761904761904762
Boreas-Dawn,235,0.02662,1,Boreas,Dawn,2.66,very_low,0,1,0.0761904761904762
Aegis-Elysium,178,0.03746,0,Aegis,Elysium,3.75,very_low,0,0,0.06801007556675064
Dawn-Elysium,185,0.0455,0,Dawn,Elysium,4.55,very_low,0,0,0.07637231503579953
Boreas-Dawn,110,0.0834330688935281,0,Boreas,Dawn,8.34,low,0,0,0.0761904761904762
Boreas-Dawn,229,0.04721,0,Boreas,Dawn,4.72,very_low,0,0,0.0761904761904762
Boreas-Elysium,391,0.04759,0,Boreas,Elysium,4.76,very_low,0,0,0.08933002481389578
Caelum-Dawn,165,0.12491,0,Caelum,Dawn,12.49,medium,0,0,0.06666666666666667
Boreas-Dawn,91,0.10945,0,Boreas,Dawn,10.94,medium,0,0,0.0761904761904762
Boreas-Elysium,450,0.01719,0,Boreas,Elysium,1.72,very_low,0,0,0.08933002481389578
Caelum-Dawn,144,0.02826,0,Caelum,Dawn,2.83,very_low,0,0,0.06666666666666667
Elysium-Fenix,373,0.08219,1,Elysium,Fenix,8.22,low,0,1,0.06666666666666667
Dawn-Fenix,291,0.21756,1,Dawn,Fenix,21.76,high,1,1,0.07512953367875648
Boreas-Fenix,454,0.1226,0,Boreas,Fenix,12.26,medium,0,0,0.10353535353535354
Dawn-Elysium,205,0.18377,0,Dawn,Elysium,18.38,medium,0,0,0.07637231503579953
Boreas-Elysium,149,0.00807,0,Boreas,Elysium,0.81,very_low,0,0,0.08933002481389578
Boreas-Dawn,247,0.002,0,Boreas,Dawn,0.2,very_low,0,0,0.0761904761904762
Aegis-Elysium,233,0.12218,0,Aegis,Elysium,12.22,medium,0,0,0.06801007556675064
Dawn-Fenix,234,0.08853,1,Dawn,Fenix,8.85,low,0,1,0.07512953367875648
Aegis-Dawn,261,0.01557,0,Aegis,Dawn,1.56,very_low,0,0,0.08607594936708861
Caelum-Dawn,438,0.1286,0,Caelum,Dawn,12.86,medium,0,0,0.06666666666666667
Dawn-Elysium,162,0.28015,0,Dawn,Elysium,28.02,high,1,0,0.07637231503579953
Aegis-Elysium,169,0.05995,0,Aegis,Elysium,6.0,low,0,0,0.06801007556675064
Boreas-Dawn,61,0.02484,1,Boreas,Dawn,2.48,very_low,0,1,0.0761904761904762
Caelum-Fenix,242,0.04259,0,Caelum,Fenix,4.26,very_low,0,0,0.07960199004975124
Elysium-Fenix,442,0.04678,0,Elysium,Fenix,4.68,very_low,0,0,0.06666666666666667
Elysium-Fenix,382,0.01545,0,Elysium,Fenix,1.54,very_low,0,0,0.06666666666666667
Boreas-Fenix,357,0.01003,0,Boreas,Fenix,1.0,very_low,0,0,0.10353535353535354
Caelum-Elysium,474,0.00766,0,Caelum,Elysium,0.77,very_low,0,0,0.08208955223880597
Aegis-Elysium,383,0.00776,0,Aegis,Elysium,0.78,very_low,0,0,0.06801007556675064
Boreas-Elysium,151,0.0108,0,Boreas,Elysium,1.08,very_low,0,0,0.08933002481389578
Caelum-Elysium,260,0.16448,0,Caelum,Elysium,16.45,medium,0,0,0.08208955223880597
Boreas-Elysium,411,0.06993,0,Boreas,Elysium,6.99,low,0,0,0.08933002481389578
Caelum-Fenix,131,0.04506,0,Caelum,Fenix,4.51,very_low,0,0,0.07960199004975124
Dawn-Elysium,397,0.02348,0,Dawn,Elysium,2.35,very_low,0,0,0.07637231503579953
Boreas-Fenix,209,0.23449,0,Boreas,Fenix,23.45,high,1,0,0.10353535353535354
Caelum-Dawn,172,0.03176,0,Caelum,Dawn,3.18,very_low,0,0,0.06666666666666667
Boreas-Fenix,101,0.01405,0,Boreas,Fenix,1.4,very_low,0,0,0.10353535353535354
Boreas-Elysium,398,0.01886,1,Boreas,Elysium,1.89,very_low,0,1,0.08933002481389578
Boreas-Elysium,252,0.09319,0,Boreas,Elysium,9.32,low,0,0,0.08933002481389578
Caelum-Elysium,395,0.1176,0,Caelum,Elysium,11.76,medium,0,0,0.08208955223880597
Caelum-Elysium,206,0.04089,0,Caelum,Elysium,4.09,very_low,0,0,0.08208955223880597
Dawn-Fenix,461,0.01033,1,Dawn,Fenix,1.03,very_low,0,1,0.07512953367875648
Boreas-Elysium,308,0.04356,0,Boreas,Elysium,4.36,very_low,0,0,0.08933002481389578
Boreas-Elysium,86,0.05736,0,Boreas,Elysium,5.74,low,0,0,0.08933002481389578
Caelum-Elysium,433,0.00977,0,Caelum,Elysium,0.98,very_low,0,0,0.08208955223880597
Boreas-Elysium,357,0.04882,0,Boreas,Elysium,4.88,very_low,0,0,0.08933002481389578
Boreas-Elysium,93,0.11329,0,Boreas,Elysium,11.33,medium,0,0,0.08933002481389578
Dawn-Elysium,281,0.15701,0,Dawn,Elysium,15.7,medium,0,0,0.07637231503579953
Dawn-Elysium,151,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Boreas-Dawn,456,0.04085,0,Boreas,Dawn,4.08,very_low,0,0,0.0761904761904762
Boreas-Elysium,181,0.08962,0,Boreas,Elysium,8.96,low,0,0,0.08933002481389578
Caelum-Fenix,35,0.24663,0,Caelum,Fenix,24.66,high,1,0,0.07960199004975124
Boreas-Fenix,236,0.05542,0,Boreas,Fenix,5.54,low,0,0,0.10353535353535354
Aegis-Dawn,316,0.05627,0,Aegis,Dawn,5.63,low,0,0,0.08607594936708861
Aegis-Boreas,54,0.16736,0,Aegis,Boreas,16.74,medium,0,0,0.115
Dawn-Elysium,7,0.04877,0,Dawn,Elysium,4.88,very_low,0,0,0.07637231503579953
Boreas-Dawn,250,0.10575,0,Boreas,Dawn,10.58,medium,0,0,0.0761904761904762
Caelum-Elysium,105,0.02619,0,Caelum,Elysium,2.62,very_low,0,0,0.08208955223880597
Boreas-Elysium,437,0.04764,0,Boreas,Elysium,4.76,very_low,0,0,0.08933002481389578
Aegis-Elysium,485,0.01967,0,Aegis,Elysium,1.97,very_low,0,0,0.06801007556675064
Caelum-Elysium,424,0.00296,0,Caelum,Elysium,0.3,very_low,0,0,0.08208955223880597
Caelum-Dawn,329,0.04417,0,Caelum,Dawn,4.42,very_low,0,0,0.06666666666666667
Caelum-Elysium,36,0.06844,0,Caelum,Elysium,6.84,low,0,0,0.08208955223880597
Caelum-Dawn,158,0.01042,0,Caelum,Dawn,1.04,very_low,0,0,0.06666666666666667
Boreas-Fenix,344,0.24253,0,Boreas,Fenix,24.25,high,1,0,0.10353535353535354
Boreas-Dawn,167,0.0177,1,Boreas,Dawn,1.77,very_low,0,1,0.0761904761904762
Aegis-Elysium,451,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Aegis-Dawn,6,0.20549,0,Aegis,Dawn,20.55,high,1,0,0.08607594936708861
Aegis-Boreas,287,0.063,0,Aegis,Boreas,6.3,low,0,0,0.115
Boreas-Elysium,311,0.0509,0,Boreas,Elysium,5.09,low,0,0,0.08933002481389578
Caelum-Elysium,441,0.00245,0,Caelum,Elysium,0.24,very_low,0,0,0.08208955223880597
Aegis-Boreas,377,0.33117,0,Aegis,Boreas,33.12,high,1,0,0.115
Elysium-Fenix,224,0.03487,0,Elysium,Fenix,3.49,very_low,0,0,0.06666666666666667
Caelum-Elysium,204,0.20525,0,Caelum,Elysium,20.52,high,1,0,0.08208955223880597
Dawn-Elysium,99,0.04539,0,Dawn,Elysium,4.54,very_low,0,0,0.07637231503579953
Caelum-Fenix,464,0.02315,0,Caelum,Fenix,2.32,very_low,0,0,0.07960199004975124
Elysium-Fenix,449,0.03892,0,Elysium,Fenix,3.89,very_low,0,0,0.06666666666666667
Caelum-Elysium,121,0.12879,0,Caelum,Elysium,12.88,medium,0,0,0.08208955223880597
Aegis-Dawn,213,0.13841,0,Aegis,Dawn,13.84,medium,0,0,0.08607594936708861
Caelum-Dawn,66,0.00465,0,Caelum,Dawn,0.46,very_low,0,0,0.06666666666666667
Dawn-Fenix,61,0.02404,0,Dawn,Fenix,2.4,very_low,0,0,0.07512953367875648
Caelum-Elysium,3,0.11708,0,Caelum,Elysium,11.71,medium,0,0,0.08208955223880597
Aegis-Elysium,436,0.21361,0,Aegis,Elysium,21.36,high,1,0,0.06801007556675064
Caelum-Dawn,67,0.19857,0,Caelum,Dawn,19.86,medium,0,0,0.06666666666666667
Aegis-Dawn,73,0.03718,0,Aegis,Dawn,3.72,very_low,0,0,0.08607594936708861
Elysium-Fenix,236,0.10371,0,Elysium,Fenix,10.37,medium,0,0,0.06666666666666667
Dawn-Fenix,101,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Boreas-Fenix,322,0.00346,0,Boreas,Fenix,0.35,very_low,0,0,0.10353535353535354
Aegis-Elysium,223,0.05869,0,Aegis,Elysium,5.87,low,0,0,0.06801007556675064
Dawn-Fenix,81,0.10046,0,Dawn,Fenix,10.05,medium,0,0,0.07512953367875648
Aegis-Dawn,475,0.08608,0,Aegis,Dawn,8.61,low,0,0,0.08607594936708861
Elysium-Fenix,440,0.07892,0,Elysium,Fenix,7.89,low,0,0,0.06666666666666667
Boreas-Elysium,257,0.01717,0,Boreas,Elysium,1.72,very_low,0,0,0.08933002481389578
Dawn-Elysium,332,0.17704,0,Dawn,Elysium,17.7,medium,0,0,0.07637231503579953
Boreas-Fenix,490,0.17941,0,Boreas,Fenix,17.94,medium,0,0,0.10353535353535354
Aegis-Boreas,337,0.08297,0,Aegis,Boreas,8.3,low,0,0,0.115
Boreas-Fenix,134,0.09528,0,Boreas,Fenix,9.53,low,0,0,0.10353535353535354
Caelum-Dawn,475,0.02443,0,Caelum,Dawn,2.44,very_low,0,0,0.06666666666666667
Aegis-Boreas,441,0.02165,1,Aegis,Boreas,2.16,very_low,0,1,0.115
Elysium-Fenix,165,0.03747,0,Elysium,Fenix,3.75,very_low,0,0,0.06666666666666667
Dawn-Elysium,293,0.11023,0,Dawn,Elysium,11.02,medium,0,0,0.07637231503579953
Elysium-Fenix,62,0.06869,1,Elysium,Fenix,6.87,low,0,1,0.06666666666666667
Caelum-Fenix,314,0.0293,0,Caelum,Fenix,2.93,very_low,0,0,0.07960199004975124
Aegis-Dawn,58,0.37568,0,Aegis,Dawn,37.57,very_high,1,0,0.08607594936708861
Aegis-Boreas,88,0.01467,0,Aegis,Boreas,1.47,very_low,0,0,0.115
Dawn-Fenix,267,0.01658,0,Dawn,Fenix,1.66,very_low,0,0,0.07512953367875648
Caelum-Fenix,387,0.06101,0,Caelum,Fenix,6.1,low,0,0,0.07960199004975124
Caelum-Dawn,463,0.207,0,Caelum,Dawn,20.7,high,1,0,0.06666666666666667
Elysium-Fenix,479,0.01357,1,Elysium,Fenix,1.36,very_low,0,1,0.06666666666666667
Aegis-Elysium,26,0.05611,0,Aegis,Elysium,5.61,low,0,0,0.06801007556675064
Caelum-Elysium,33,0.06821,0,Caelum,Elysium,6.82,low,0,0,0.08208955223880597
Aegis-Dawn,241,0.07136,0,Aegis,Dawn,7.14,low,0,0,0.08607594936708861
Boreas-Dawn,312,0.16287,0,Boreas,Dawn,16.29,medium,0,0,0.0761904761904762
Caelum-Fenix,39,0.05466,0,Caelum,Fenix,5.47,low,0,0,0.07960199004975124
Boreas-Dawn,335,0.00978,0,Boreas,Dawn,0.98,very_low,0,0,0.0761904761904762
Caelum-Elysium,103,0.21087,0,Caelum,Elysium,21.09,high,1,0,0.08208955223880597
Boreas-Elysium,174,0.01628,0,Boreas,Elysium,1.63,very_low,0,0,0.08933002481389578
Elysium-Fenix,79,0.19966,0,Elysium,Fenix,19.97,medium,0,0,0.06666666666666667
Boreas-Dawn,34,0.16521,0,Boreas,Dawn,16.52,medium,0,0,0.0761904761904762
Dawn-Fenix,433,0.03948,0,Dawn,Fenix,3.95,very_low,0,0,0.07512953367875648
Aegis-Elysium,455,0.01103,0,Aegis,Elysium,1.1,very_low,0,0,0.06801007556675064
Caelum-Elysium,407,0.09199,1,Caelum,Elysium,9.2,low,0,1,0.08208955223880597
Boreas-Dawn,451,0.03011,0,Boreas,Dawn,3.01,very_low,0,0,0.0761904761904762
Dawn-Elysium,113,0.00808,0,Dawn,Elysium,0.81,very_low,0,0,0.07637231503579953
Elysium-Fenix,337,0.0834330688935281,1,Elysium,Fenix,8.34,low,0,1,0.06666666666666667
Aegis-Elysium,405,0.03898,0,Aegis,Elysium,3.9,very_low,0,0,0.06801007556675064
Elysium-Fenix,354,0.00379,0,Elysium,Fenix,0.38,very_low,0,0,0.06666666666666667
Caelum-Fenix,138,0.24664,0,Caelum,Fenix,24.66,high,1,0,0.07960199004975124
Elysium-Fenix,220,0.08859,0,Elysium,Fenix,8.86,low,0,0,0.06666666666666667
Aegis-Boreas,296,0.06709,0,Aegis,Boreas,6.71,low,0,0,0.115
Aegis-Dawn,28,0.15057,0,Aegis,Dawn,15.06,medium,0,0,0.08607594936708861
Aegis-Elysium,0,0.06344,1,Aegis,Elysium,6.34,low,0,1,0.06801007556675064
Boreas-Dawn,68,0.00416,0,Boreas,Dawn,0.42,very_low,0,0,0.0761904761904762
Aegis-Dawn,24,0.24566,0,Aegis,Dawn,24.57,high,1,0,0.08607594936708861
Caelum-Fenix,38,0.03893,0,Caelum,Fenix,3.89,very_low,0,0,0.07960199004975124
Elysium-Fenix,125,0.03299,0,Elysium,Fenix,3.3,very_low,0,0,0.06666666666666667
Boreas-Elysium,11,0.09816,0,Boreas,Elysium,9.82,low,0,0,0.08933002481389578
Dawn-Elysium,355,0.08861,0,Dawn,Elysium,8.86,low,0,0,0.07637231503579953
Dawn-Fenix,457,0.1019,0,Dawn,Fenix,10.19,medium,0,0,0.07512953367875648
Dawn-Fenix,185,0.16895,0,Dawn,Fenix,16.9,medium,0,0,0.07512953367875648
Caelum-Dawn,498,0.07155,0,Caelum,Dawn,7.16,low,0,0,0.06666666666666667
Boreas-Elysium,380,0.19471,1,Boreas,Elysium,19.47,medium,0,1,0.08933002481389578
Boreas-Fenix,392,0.06103,0,Boreas,Fenix,6.1,low,0,0,0.10353535353535354
Caelum-Fenix,398,0.05925,0,Caelum,Fenix,5.92,low,0,0,0.07960199004975124
Boreas-Elysium,449,0.02135,0,Boreas,Elysium,2.14,very_low,0,0,0.08933002481389578
Boreas-Elysium,61,0.17542,1,Boreas,Elysium,17.54,medium,0,1,0.08933002481389578
Dawn-Elysium,467,0.12563,0,Dawn,Elysium,12.56,medium,0,0,0.07637231503579953
Elysium-Fenix,304,0.34101,0,Elysium,Fenix,34.1,high,1,0,0.06666666666666667
Aegis-Boreas,140,0.11583,0,Aegis,Boreas,11.58,medium,0,0,0.115
Aegis-Boreas,388,0.06189,0,Aegis,Boreas,6.19,low,0,0,0.115
Aegis-Dawn,342,0.12153,0,Aegis,Dawn,12.15,medium,0,0,0.08607594936708861
Caelum-Dawn,181,0.03029,0,Caelum,Dawn,3.03,very_low,0,0,0.06666666666666667
Caelum-Fenix,150,0.09836,0,Caelum,Fenix,9.84,low,0,0,0.07960199004975124
Boreas-Fenix,10,0.06981,0,Boreas,Fenix,6.98,low,0,0,0.10353535353535354
Boreas-Dawn,374,0.00084,0,Boreas,Dawn,0.08,very_low,0,0,0.0761904761904762
Caelum-Elysium,300,0.0171,0,Caelum,Elysium,1.71,very_low,0,0,0.08208955223880597
Aegis-Elysium,397,0.02704,0,Aegis,Elysium,2.7,very_low,0,0,0.06801007556675064
Boreas-Elysium,255,0.08671,0,Boreas,Elysium,8.67,low,0,0,0.08933002481389578
Aegis-Boreas,339,0.1245,1,Aegis,Boreas,12.45,medium,0,1,0.115
Dawn-Fenix,173,0.15607,0,Dawn,Fenix,15.61,medium,0,0,0.07512953367875648
Aegis-Boreas,330,0.17638,0,Aegis,Boreas,17.64,medium,0,0,0.115
Boreas-Dawn,85,0.11032,0,Boreas,Dawn,11.03,medium,0,0,0.0761904761904762
Boreas-Elysium,230,0.09574,0,Boreas,Elysium,9.57,low,0,0,0.08933002481389578
Boreas-Fenix,244,0.0341,0,Boreas,Fenix,3.41,very_low,0,0,0.10353535353535354
Caelum-Elysium,211,0.04847,0,Caelum,Elysium,4.85,very_low,0,0,0.08208955223880597
Aegis-Dawn,425,0.04059,0,Aegis,Dawn,4.06,very_low,0,0,0.08607594936708861
Caelum-Elysium,216,0.0929,0,Caelum,Elysium,9.29,low,0,0,0.08208955223880597
Caelum-Elysium,61,0.03044,0,Caelum,Elysium,3.04,very_low,0,0,0.08208955223880597
Boreas-Fenix,139,0.0834330688935281,0,Boreas,Fenix,8.34,low,0,0,0.10353535353535354
Caelum-Elysium,237,0.02296,0,Caelum,Elysium,2.3,very_low,0,0,0.08208955223880597
Boreas-Dawn,406,0.12833,0,Boreas,Dawn,12.83,medium,0,0,0.0761904761904762
Boreas-Fenix,6,0.06055,0,Boreas,Fenix,6.06,low,0,0,0.10353535353535354
Dawn-Elysium,400,0.01674,0,Dawn,Elysium,1.67,very_low,0,0,0.07637231503579953
Caelum-Dawn,470,0.03529,0,Caelum,Dawn,3.53,very_low,0,0,0.06666666666666667
Dawn-Elysium,141,0.07751,0,Dawn,Elysium,7.75,low,0,0,0.07637231503579953
Dawn-Fenix,235,0.0834330688935281,1,Dawn,Fenix,8.34,low,0,1,0.07512953367875648
Dawn-Elysium,271,0.04536,0,Dawn,Elysium,4.54,very_low,0,0,0.07637231503579953
Caelum-Elysium,102,0.0834330688935281,0,Caelum,Elysium,8.34,low,0,0,0.08208955223880597
Boreas-Dawn,153,0.00412,0,Boreas,Dawn,0.41,very_low,0,0,0.0761904761904762
Caelum-Fenix,122,0.00597,0,Caelum,Fenix,0.6,very_low,0,0,0.07960199004975124
Aegis-Elysium,287,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Aegis-Boreas,0,0.03833,0,Aegis,Boreas,3.83,very_low,0,0,0.115
Boreas-Dawn,138,0.05832,0,Boreas,Dawn,5.83,low,0,0,0.0761904761904762
Elysium-Fenix,257,0.26649,0,Elysium,Fenix,26.65,high,1,0,0.06666666666666667
Caelum-Elysium,385,0.00205,0,Caelum,Elysium,0.2,very_low,0,0,0.08208955223880597
Caelum-Dawn,71,0.02205,0,Caelum,Dawn,2.2,very_low,0,0,0.06666666666666667
Caelum-Elysium,443,0.01788,0,Caelum,Elysium,1.79,very_low,0,0,0.08208955223880597
Dawn-Elysium,498,0.04465,0,Dawn,Elysium,4.46,very_low,0,0,0.07637231503579953
Dawn-Fenix,363,0.2946,0,Dawn,Fenix,29.46,high,1,0,0.07512953367875648
Caelum-Elysium,169,0.11272,0,Caelum,Elysium,11.27,medium,0,0,0.08208955223880597
Dawn-Fenix,0,0.02421,0,Dawn,Fenix,2.42,very_low,0,0,0.07512953367875648
Aegis-Dawn,385,0.01212,1,Aegis,Dawn,1.21,very_low,0,1,0.08607594936708861
Boreas-Fenix,312,0.22968,1,Boreas,Fenix,22.97,high,1,1,0.10353535353535354
Boreas-Dawn,257,0.08907,0,Boreas,Dawn,8.91,low,0,0,0.0761904761904762
Aegis-Boreas,340,0.07455,0,Aegis,Boreas,7.46,low,0,0,0.115
Aegis-Dawn,260,0.18198,0,Aegis,Dawn,18.2,medium,0,0,0.08607594936708861
Dawn-Fenix,495,0.01317,0,Dawn,Fenix,1.32,very_low,0,0,0.07512953367875648
Elysium-Fenix,367,0.0855,0,Elysium,Fenix,8.55,low,0,0,0.06666666666666667
Caelum-Elysium,283,0.08253,0,Caelum,Elysium,8.25,low,0,0,0.08208955223880597
Aegis-Elysium,114,0.01217,0,Aegis,Elysium,1.22,very_low,0,0,0.06801007556675064
Caelum-Fenix,275,0.01457,0,Caelum,Fenix,1.46,very_low,0,0,0.07960199004975124
Boreas-Dawn,55,0.2828,1,Boreas,Dawn,28.28,high,1,1,0.0761904761904762
Caelum-Dawn,410,0.00574,0,Caelum,Dawn,0.57,very_low,0,0,0.06666666666666667
Caelum-Dawn,430,0.10049,0,Caelum,Dawn,10.05,medium,0,0,0.06666666666666667
Boreas-Dawn,179,0.18532,0,Boreas,Dawn,18.53,medium,0,0,0.0761904761904762
Boreas-Dawn,94,0.03644,0,Boreas,Dawn,3.64,very_low,0,0,0.0761904761904762
Boreas-Elysium,483,0.0834330688935281,0,Boreas,Elysium,8.34,low,0,0,0.08933002481389578
Elysium-Fenix,202,0.12794,0,Elysium,Fenix,12.79,medium,0,0,0.06666666666666667
Boreas-Elysium,499,0.10073,0,Boreas,Elysium,10.07,medium,0,0,0.08933002481389578
Boreas-Elysium,457,0.00156,0,Boreas,Elysium,0.16,very_low,0,0,0.08933002481389578
Aegis-Boreas,32,0.1646,0,Aegis,Boreas,16.46,medium,0,0,0.115
Caelum-Dawn,250,0.13654,0,Caelum,Dawn,13.65,medium,0,0,0.06666666666666667
Boreas-Elysium,303,0.0834330688935281,0,Boreas,Elysium,8.34,low,0,0,0.08933002481389578
Aegis-Elysium,365,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Boreas-Fenix,231,0.07026,0,Boreas,Fenix,7.03,low,0,0,0.10353535353535354
Elysium-Fenix,137,0.01787,0,Elysium,Fenix,1.79,very_low,0,0,0.06666666666666667
Dawn-Elysium,145,0.06984,0,Dawn,Elysium,6.98,low,0,0,0.07637231503579953
Dawn-Fenix,195,0.01479,0,Dawn,Fenix,1.48,very_low,0,0,0.07512953367875648
Dawn-Fenix,370,0.03348,0,Dawn,Fenix,3.35,very_low,0,0,0.07512953367875648
Boreas-Elysium,214,0.02961,0,Boreas,Elysium,2.96,very_low,0,0,0.08933002481389578
Dawn-Elysium,398,0.10451,0,Dawn,Elysium,10.45,medium,0,0,0.07637231503579953
Dawn-Fenix,484,0.01475,0,Dawn,Fenix,1.48,very_low,0,0,0.07512953367875648
Aegis-Boreas,195,0.11508,0,Aegis,Boreas,11.51,medium,0,0,0.115
Caelum-Fenix,304,0.13805,0,Caelum,Fenix,13.8,medium,0,0,0.07960199004975124
Caelum-Fenix,12,0.11725,0,Caelum,Fenix,11.72,medium,0,0,0.07960199004975124
Dawn-Fenix,403,0.14857,0,Dawn,Fenix,14.86,medium,0,0,0.07512953367875648
Caelum-Elysium,32,0.18282,0,Caelum,Elysium,18.28,medium,0,0,0.08208955223880597
Dawn-Elysium,17,0.11783,0,Dawn,Elysium,11.78,medium,0,0,0.07637231503579953
Boreas-Fenix,405,0.13806,0,Boreas,Fenix,13.81,medium,0,0,0.10353535353535354
Caelum-Fenix,170,0.00021,0,Caelum,Fenix,0.02,very_low,0,0,0.07960199004975124
Dawn-Elysium,440,0.25454,0,Dawn,Elysium,25.45,high,1,0,0.07637231503579953
Aegis-Dawn,353,0.03214,0,Aegis,Dawn,3.21,very_low,0,0,0.08607594936708861
Aegis-Dawn,156,0.01707,1,Aegis,Dawn,1.71,very_low,0,1,0.08607594936708861
Boreas-Dawn,350,0.07921,0,Boreas,Dawn,7.92,low,0,0,0.0761904761904762
Caelum-Dawn,11,0.17402,1,Caelum,Dawn,17.4,medium,0,1,0.06666666666666667
Elysium-Fenix,45,0.00125,0,Elysium,Fenix,0.12,very_low,0,0,0.06666666666666667
Caelum-Dawn,366,0.08504,0,Caelum,Dawn,8.5,low,0,0,0.06666666666666667
Aegis-Elysium,477,0.13666,0,Aegis,Elysium,13.67,medium,0,0,0.06801007556675064
Dawn-Fenix,342,0.12252,0,Dawn,Fenix,12.25,medium,0,0,0.07512953367875648
Boreas-Fenix,243,0.0277,0,Boreas,Fenix,2.77,very_low,0,0,0.10353535353535354
Dawn-Fenix,322,0.096,0,Dawn,Fenix,9.6,low,0,0,0.07512953367875648
Boreas-Fenix,318,0.02846,0,Boreas,Fenix,2.85,very_low,0,0,0.10353535353535354
Aegis-Dawn,30,0.03719,0,Aegis,Dawn,3.72,very_low,0,0,0.08607594936708861
Aegis-Dawn,398,0.0618,0,Aegis,Dawn,6.18,low,0,0,0.08607594936708861
Boreas-Fenix,449,0.03419,0,Boreas,Fenix,3.42,very_low,0,0,0.10353535353535354
Dawn-Elysium,137,0.00088,0,Dawn,Elysium,0.09,very_low,0,0,0.07637231503579953
Elysium-Fenix,136,0.20147,0,Elysium,Fenix,20.15,high,1,0,0.06666666666666667
Dawn-Fenix,271,0.22032,1,Dawn,Fenix,22.03,high,1,1,0.07512953367875648
Aegis-Boreas,346,0.00033,0,Aegis,Boreas,0.03,very_low,0,0,0.115
Boreas-Dawn,245,0.14042,0,Boreas,Dawn,14.04,medium,0,0,0.0761904761904762
Aegis-Boreas,412,0.01574,0,Aegis,Boreas,1.57,very_low,0,0,0.115
Caelum-Dawn,234,0.10274,0,Caelum,Dawn,10.27,medium,0,0,0.06666666666666667
Aegis-Boreas,5,0.032,0,Aegis,Boreas,3.2,very_low,0,0,0.115
Caelum-Dawn,170,0.3348,0,Caelum,Dawn,33.48,high,1,0,0.06666666666666667
Aegis-Elysium,162,0.09803,0,Aegis,Elysium,9.8,low,0,0,0.06801007556675064
Caelum-Dawn,289,0.24229,0,Caelum,Dawn,24.23,high,1,0,0.06666666666666667
Aegis-Elysium,460,0.1207,0,Aegis,Elysium,12.07,medium,0,0,0.06801007556675064
Caelum-Elysium,21,0.01222,0,Caelum,Elysium,1.22,very_low,0,0,0.08208955223880597
Boreas-Dawn,348,0.06417,0,Boreas,Dawn,6.42,low,0,0,0.0761904761904762
