link_id,tick,self_reported_latency_ms,measured_latency_ms,planet_a,planet_b,latency_difference,absolute_difference,latency_ratio,percentage_error,trust_score,hist_mean_trust,hist_std_trust,hist_mean_latency_diff
Boreas-Dawn,387,71016.842,71944.347,Boreas,Dawn,927.5049999999901,927.5049999999901,1.0130603526414197,1.29,0.9873,0.9791679389312977,0.052929740107363066,-992.1216852668913
Caelum-Dawn,266,140482.469,135808.931,Caelum,Dawn,-4673.5380000000005,4673.5380000000005,0.9667322333294128,3.44,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Aegis-Boreas,280,84733.668,86274.098,Aegis,Boreas,1540.429999999993,1540.429999999993,1.0181796685586655,1.79,0.9825,0.9849621693121693,0.03408513950102227,-4121.568080328588
Boreas-Dawn,219,79116.089,78037.402,Boreas,Dawn,-1078.6870000000054,1078.6870000000054,0.9863657694201744,1.38,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Fenix,447,270055.262,448064.134,Boreas,Fenix,178008.87200000003,178008.87200000003,1.6591572061276851,39.73,0.7157,0.8068014354066986,0.13514659878591953,61601.108196475456
Caelum-Fenix,455,188946.604,184342.374,Caelum,Fenix,-4604.229999999981,4604.229999999981,0.9756321103289055,2.5,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Aegis-Dawn,399,134638.218,135317.273,Aegis,Dawn,679.054999999993,679.054999999993,1.005043553086836,0.5,0.995,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Elysium-Fenix,314,194341.115,188134.322,Elysium,Fenix,-6206.793000000005,6206.793000000005,0.9680623783598237,3.3,1.0,0.9777570719602977,0.055399164086247815,4312.254361379141
Aegis-Dawn,260,157609.35,159809.98,Aegis,Dawn,2200.6300000000047,2200.6300000000047,1.0139625599623372,1.38,0.9864,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Boreas-Dawn,406,103905.526,103294.39,Boreas,Dawn,-611.1359999999986,611.1359999999986,0.9941183493936598,0.59,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Caelum-Fenix,42,129970.25,123856.494,Caelum,Fenix,-6113.755999999994,6113.755999999994,0.9529603428476902,4.94,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Caelum-Elysium,323,129559.617,133237.845,Caelum,Elysium,3678.228000000003,3678.228000000003,1.0283902352073178,2.76,0.9731,0.9780398457583547,0.06003094589396874,1753.5802267796134
Caelum-Fenix,138,126398.725,131669.011,Caelum,Fenix,5270.285999999993,5270.285999999993,1.0416957212187068,4.0,0.9615,0.9796862650602409,0.04873557984945812,1731.907948738127
Caelum-Elysium,318,129058.338,127199.856,Caelum,Elysium,-1858.4820000000036,1858.4820000000036,0.9855996750864713,1.46,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Caelum-Fenix,300,140268.549,142764.546,Caelum,Fenix,2495.997000000003,2495.997000000003,1.017794416622931,1.75,0.9828,0.9796862650602409,0.04873557984945812,1731.907948738127
Boreas-Fenix,93,85257.832,132206.804,Boreas,Fenix,46948.97200000001,46948.97200000001,1.550670488548196,35.51,0.7379,0.8068014354066986,0.13514659878591953,61601.108196475456
Caelum-Fenix,164,128788.674,130025.08,Caelum,Fenix,1236.4060000000027,1236.4060000000027,1.0096002696634643,0.95,0.9906,0.9796862650602409,0.04873557984945812,1731.907948738127
Caelum-Dawn,31,714380.868,285599.679,Caelum,Dawn,-428781.189,428781.189,0.3997862929890222,150.13,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Elysium,79,444881.855,426101.442,Caelum,Elysium,-18780.413,18780.413,0.957785617037584,4.41,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Boreas-Fenix,332,153549.62,156741.501,Boreas,Fenix,3191.880999999994,3191.880999999994,1.0207872933843796,2.04,0.98,0.8068014354066986,0.13514659878591953,61601.108196475456
Caelum-Dawn,472,125149.436,124209.709,Caelum,Dawn,-939.726999999999,939.726999999999,0.9924911607272445,0.76,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Aegis-Boreas,137,181051.24749094708,185305.254,Aegis,Boreas,4254.00650905291,4254.00650905291,1.0234961458040526,2.3,0.9776,0.9849621693121693,0.03408513950102227,-4121.568080328588
Dawn-Elysium,392,113207.351,115927.349,Dawn,Elysium,2719.998000000007,2719.998000000007,1.0240266906342506,2.35,0.9771,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Boreas-Elysium,180,332726.923,154102.681,Boreas,Elysium,-178624.242,178624.242,0.46315062096733306,115.91,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Boreas-Elysium,128,356504.225,182810.726,Boreas,Elysium,-173693.49899999998,173693.49899999998,0.5127869830995692,95.01,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Caelum-Dawn,177,436035.89,173404.316,Caelum,Dawn,-262631.574,262631.574,0.39768358517460567,151.46,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Dawn-Elysium,354,181051.24749094708,407232.038,Dawn,Elysium,226180.79050905292,226180.79050905292,2.249263916396723,55.54,0.6429,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Dawn-Elysium,137,189732.336,197297.122,Dawn,Elysium,7564.785999999993,7564.785999999993,1.0398708315065492,3.83,0.9631,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Dawn-Fenix,115,131984.754,137736.789,Dawn,Fenix,5752.0350000000035,5752.0350000000035,1.04358105633928,4.18,0.9599,0.9823136476426799,0.04646098172906777,-362.5543768567232
Dawn-Fenix,223,74870.244,71461.296,Dawn,Fenix,-3408.948000000004,3408.948000000004,0.9544685870130194,4.77,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Caelum-Fenix,261,126081.86,124568.35,Caelum,Fenix,-1513.5099999999948,1513.5099999999948,0.9879958147825548,1.22,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Caelum-Fenix,344,227592.959,224260.574,Caelum,Fenix,-3332.3850000000093,3332.3850000000093,0.985358136672409,1.49,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Aegis-Elysium,331,121275.981,173700.596,Aegis,Elysium,52424.61499999999,52424.61499999999,1.4322753324089788,30.18,0.7682,0.7958968831168831,0.13151929136319288,77214.95699135585
Boreas-Elysium,17,134499.362,136946.685,Boreas,Elysium,2447.323000000004,2447.323000000004,1.0181957963488333,1.79,0.9824,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Dawn-Elysium,42,227157.336,226437.335,Dawn,Elysium,-720.0010000000184,720.0010000000184,0.9968303863186703,0.32,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Boreas-Elysium,482,239312.242,228786.076,Boreas,Elysium,-10526.165999999997,10526.165999999997,0.9560149288142142,4.6,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Aegis-Elysium,358,92623.63,158478.373,Aegis,Elysium,65854.74299999999,65854.74299999999,1.710992896737042,41.55,0.7064,0.7958968831168831,0.13151929136319288,77214.95699135585
Aegis-Elysium,329,99024.667,200816.502,Aegis,Elysium,101791.835,101791.835,2.0279442292898597,50.69,0.6636,0.7958968831168831,0.13151929136319288,77214.95699135585
Elysium-Fenix,408,181151.908,173589.897,Elysium,Fenix,-7562.010999999999,7562.010999999999,0.9582559682451702,4.36,1.0,0.9777570719602977,0.055399164086247815,4312.254361379141
Boreas-Elysium,150,112259.877,111535.709,Boreas,Elysium,-724.1679999999906,724.1679999999906,0.9935491823138201,0.65,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Dawn-Elysium,30,126448.93,125534.078,Dawn,Elysium,-914.851999999999,914.851999999999,0.9927650475176025,0.73,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Boreas-Elysium,122,103569.403,100792.691,Boreas,Elysium,-2776.7119999999995,2776.7119999999995,0.9731898425638313,2.75,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Dawn-Elysium,173,196493.099,203322.829,Dawn,Elysium,6829.7300000000105,6829.7300000000105,1.0347581163651962,3.36,0.9675,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Caelum-Elysium,481,130439.009,129227.335,Caelum,Elysium,-1211.673999999999,1211.673999999999,0.9907108003250776,0.94,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Aegis-Elysium,252,137937.429,168877.546,Aegis,Elysium,30940.117,30940.117,1.2243054493932897,18.32,0.8452,0.7958968831168831,0.13151929136319288,77214.95699135585
Caelum-Dawn,278,148509.507,142266.807,Caelum,Dawn,-6242.700000000012,6242.700000000012,0.9579643072951551,4.39,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Dawn,374,165274.745,171537.673,Caelum,Dawn,6262.928000000014,6262.928000000014,1.0378940412220876,3.65,0.9648,0.9804744471744471,0.05446466415035868,-6484.057433327288
Boreas-Fenix,314,155130.636,147956.964,Boreas,Fenix,-7173.671999999991,7173.671999999991,0.9537572191736519,4.85,1.0,0.8068014354066986,0.13514659878591953,61601.108196475456
Dawn-Elysium,219,125753.252,122905.241,Dawn,Elysium,-2848.0109999999986,2848.0109999999986,0.9773523868790288,2.32,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Boreas-Dawn,348,83899.412,81716.266,Boreas,Dawn,-2183.1459999999934,2183.1459999999934,0.973979007147273,2.67,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Dawn-Elysium,358,239473.515,250635.225,Dawn,Elysium,11161.709999999992,11161.709999999992,1.046609371395413,4.45,0.9574,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Caelum-Dawn,37,524240.936,513535.912,Caelum,Dawn,-10705.023999999976,10705.023999999976,0.9795799540537979,2.08,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Aegis-Boreas,388,91312.357,90290.412,Aegis,Boreas,-1021.945000000007,1021.945000000007,0.9888082507825309,1.13,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Aegis-Boreas,235,63534.547,63299.676,Aegis,Boreas,-234.87099999999919,234.87099999999919,0.9963032552982553,0.37,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Aegis-Elysium,77,181051.24749094708,167384.017,Aegis,Elysium,-13667.230490947084,13667.230490947084,0.9245118126477948,8.17,1.0,0.7958968831168831,0.13151929136319288,77214.95699135585
Boreas-Dawn,484,73333.895,70235.127,Boreas,Dawn,-3098.768000000011,3098.768000000011,0.9577443963667822,4.41,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Caelum-Fenix,363,126149.876,128655.569,Caelum,Fenix,2505.6929999999993,2505.6929999999993,1.019862825707415,1.95,0.9809,0.9796862650602409,0.04873557984945812,1731.907948738127
Caelum-Elysium,462,191109.604,199686.055,Caelum,Elysium,8576.451000000001,8576.451000000001,1.0448771323915254,4.29,0.9588,0.9780398457583547,0.06003094589396874,1753.5802267796134
Aegis-Dawn,270,134782.429,133416.206,Aegis,Dawn,-1366.2229999999981,1366.2229999999981,0.9898634932599412,1.02,1.0,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Boreas-Elysium,165,116119.025,114088.479,Boreas,Elysium,-2030.5459999999875,2030.5459999999875,0.982513235880167,1.78,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Dawn-Elysium,33,116065.42,115542.102,Dawn,Elysium,-523.3179999999993,523.3179999999993,0.9954911807496152,0.45,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Dawn,173,297115.196,308962.427,Aegis,Dawn,11847.231000000029,11847.231000000029,1.0398742008470008,3.83,0.9631,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Aegis-Boreas,249,119211.587,118544.64,Aegis,Boreas,-666.9470000000001,666.9470000000001,0.9944053508825447,0.56,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Boreas-Dawn,74,72921.168,70874.969,Boreas,Dawn,-2046.1990000000078,2046.1990000000078,0.971939574527934,2.89,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Caelum-Dawn,419,121646.225,126680.239,Caelum,Dawn,5034.013999999996,5034.013999999996,1.041382410346067,3.97,0.9618,0.9804744471744471,0.05446466415035868,-6484.057433327288
Boreas-Elysium,81,152837.452,146495.45,Boreas,Elysium,-6342.001999999979,6342.001999999979,0.9585049219480577,4.33,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Boreas-Dawn,323,123235.074,121838.787,Boreas,Dawn,-1396.2869999999966,1396.2869999999966,0.9886697272563816,1.15,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Elysium-Fenix,50,255222.009,263138.668,Elysium,Fenix,7916.659000000014,7916.659000000014,1.031018715944674,3.01,0.9708,0.9777570719602977,0.055399164086247815,4312.254361379141
Elysium-Fenix,238,186764.217,189560.245,Elysium,Fenix,2796.027999999991,2796.027999999991,1.014970897771065,1.48,0.9855,0.9777570719602977,0.055399164086247815,4312.254361379141
Dawn-Elysium,44,181051.24749094708,109798.369,Dawn,Elysium,-71252.87849094707,71252.87849094707,0.6064491160464948,64.89,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Dawn,216,212993.79,212053.477,Aegis,Dawn,-940.3129999999946,940.3129999999946,0.9955852562649832,0.44,1.0,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Dawn-Fenix,344,72397.402,74565.511,Dawn,Fenix,2168.1089999999967,2168.1089999999967,1.0299473315354604,2.91,0.9717,0.9823136476426799,0.04646098172906777,-362.5543768567232
Elysium-Fenix,99,166230.139,158811.712,Elysium,Fenix,-7418.426999999996,7418.426999999996,0.9553725513037079,4.67,1.0,0.9777570719602977,0.055399164086247815,4312.254361379141
Boreas-Elysium,48,58077.087,156276.009,Boreas,Elysium,98198.92199999999,98198.92199999999,2.690837593145813,62.84,0.6141,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Caelum-Fenix,178,229628.437,234938.782,Caelum,Fenix,5310.345000000001,5310.345000000001,1.0231258160765166,2.26,0.9779,0.9796862650602409,0.04873557984945812,1731.907948738127
Dawn-Elysium,309,392821.696,389977.859,Dawn,Elysium,-2843.8369999999995,2843.8369999999995,0.9927604889725846,0.73,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Boreas-Fenix,224,97144.02,136700.869,Boreas,Fenix,39556.849,39556.849,1.407197982953557,28.94,0.7756,0.8068014354066986,0.13514659878591953,61601.108196475456
Dawn-Fenix,420,87570.245,87575.552,Dawn,Fenix,5.3070000000006985,5.3070000000006985,1.0000606027766623,0.01,0.9999,0.9823136476426799,0.04646098172906777,-362.5543768567232
Aegis-Elysium,460,137369.383,242779.962,Aegis,Elysium,105410.579,105410.579,1.7673513318466314,43.42,0.6973,0.7958968831168831,0.13151929136319288,77214.95699135585
Boreas-Dawn,168,154732.288,153311.674,Boreas,Dawn,-1420.6140000000014,1420.6140000000014,0.9908188910125856,0.93,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Fenix,256,84747.464,141489.916,Boreas,Fenix,56742.45199999999,56742.45199999999,1.6695474923001825,40.1,0.7138,0.8068014354066986,0.13514659878591953,61601.108196475456
Boreas-Elysium,0,114169.325,111376.389,Boreas,Elysium,-2792.9360000000015,2792.9360000000015,0.9755368966226261,2.51,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Dawn-Elysium,71,114886.686,113595.894,Dawn,Elysium,-1290.7920000000013,1290.7920000000013,0.9887646511102253,1.14,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Dawn-Elysium,113,145217.842,145327.807,Dawn,Elysium,109.96499999999651,109.96499999999651,1.0007572416618062,0.08,0.9992,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Boreas,404,181051.24749094708,216801.795,Aegis,Boreas,35750.547509052936,35750.547509052936,1.19746092890545,16.49,0.8584,0.9849621693121693,0.03408513950102227,-4121.568080328588
Aegis-Boreas,384,69590.468,70414.348,Aegis,Boreas,823.8800000000047,823.8800000000047,1.0118389777174657,1.17,0.9884,0.9849621693121693,0.03408513950102227,-4121.568080328588
Dawn-Fenix,385,119154.869,115805.236,Dawn,Fenix,-3349.6330000000016,3349.6330000000016,0.9718884085215184,2.89,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Boreas-Elysium,152,143213.072,144286.38,Boreas,Elysium,1073.308000000019,1073.308000000019,1.0074944834644706,0.74,0.9926,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Boreas-Dawn,133,91910.29,89888.468,Boreas,Dawn,-2021.8220000000001,2021.8220000000001,0.9780022236900786,2.25,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Dawn-Fenix,494,79009.678,80026.415,Dawn,Fenix,1016.7369999999937,1016.7369999999937,1.0128685121334122,1.27,0.9875,0.9823136476426799,0.04646098172906777,-362.5543768567232
Dawn-Elysium,284,374328.917,356882.034,Dawn,Elysium,-17446.88300000003,17446.88300000003,0.9533915703338516,4.89,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Caelum-Elysium,425,152208.055,150082.293,Caelum,Elysium,-2125.761999999988,2125.761999999988,0.9860338403246793,1.42,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Caelum-Fenix,158,119133.4,116080.456,Caelum,Fenix,-3052.9439999999886,3052.9439999999886,0.9743737356610321,2.63,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Dawn-Elysium,448,132971.242,131296.183,Dawn,Elysium,-1675.0590000000084,1675.0590000000084,0.9874028476021904,1.28,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Boreas,223,80148.047,82763.698,Aegis,Boreas,2615.650999999998,2615.650999999998,1.0326352431270096,3.16,0.9694,0.9849621693121693,0.03408513950102227,-4121.568080328588
Boreas-Elysium,193,217520.171,215123.401,Boreas,Elysium,-2396.7699999999895,2396.7699999999895,0.9889813896845456,1.11,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Caelum-Dawn,136,155229.0,160295.719,Caelum,Dawn,5066.719000000012,5066.719000000012,1.032640286286712,3.16,0.9694,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Fenix,469,111353.379,114170.491,Caelum,Fenix,2817.1119999999937,2817.1119999999937,1.0252988461176378,2.47,0.9759,0.9796862650602409,0.04873557984945812,1731.907948738127
Boreas-Dawn,324,76090.242,73140.502,Boreas,Dawn,-2949.7400000000052,2949.7400000000052,0.9612336625240329,4.03,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Elysium-Fenix,9,164807.412,169003.022,Elysium,Fenix,4195.609999999986,4195.609999999986,1.0254576535671829,2.48,0.9758,0.9777570719602977,0.055399164086247815,4312.254361379141
Dawn-Fenix,124,69484.965,69228.825,Dawn,Fenix,-256.1399999999994,256.1399999999994,0.9963137349209286,0.37,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Dawn-Elysium,472,120122.573,125020.666,Dawn,Elysium,4898.0929999999935,4898.0929999999935,1.0407757915741616,3.92,0.9623,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Dawn,297,302735.265,309191.507,Aegis,Dawn,6456.241999999969,6456.241999999969,1.0213263624903428,2.09,0.9795,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Boreas-Fenix,371,153910.362,268670.752,Boreas,Fenix,114760.38999999998,114760.38999999998,1.745631343521887,42.71,0.7007,0.8068014354066986,0.13514659878591953,61601.108196475456
Aegis-Boreas,9,60802.464,63366.526,Aegis,Boreas,2564.061999999998,2564.061999999998,1.0421703633589585,4.05,0.9611,0.9849621693121693,0.03408513950102227,-4121.568080328588
Boreas-Dawn,444,117457.462,113609.606,Boreas,Dawn,-3847.8559999999998,3847.8559999999998,0.9672404295607886,3.39,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Dawn,338,160387.512,159475.137,Boreas,Dawn,-912.375,912.375,0.9943114336732152,0.57,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Dawn-Elysium,304,363496.751,351131.618,Dawn,Elysium,-12365.132999999973,12365.132999999973,0.9659828238739885,3.52,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Boreas,255,85937.079,84713.543,Aegis,Boreas,-1223.5359999999928,1223.5359999999928,0.9857624204332103,1.44,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
