link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,relative_traffic,jammed_int
Boreas-Dawn,456,0.04085,False,Boreas,Dawn,4.08,very_low,0,0.4896,0
Boreas-Elysium,456,0.00423,False,Boreas,Elysium,0.42,very_low,0,0.0507,0
Boreas-Fenix,456,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,456,0.30702,True,Caelum,Dawn,30.7,high,1,3.6798,1
Caelum-Elysium,456,0.03309,False,Caelum,Elysium,3.31,very_low,0,0.3966,0
Caelum-Fenix,456,0.03192,False,Caelum,Fenix,3.19,very_low,0,0.3826,0
Dawn-Elysium,456,0.09984,False,Dawn,Elysium,9.98,low,0,1.1966,0
Dawn-Fenix,456,0.01903,False,Dawn,Fenix,1.9,very_low,0,0.2281,0
Elysium-Fenix,456,0.02453,False,Elysium,Fenix,2.45,very_low,0,0.294,0
Aegis-Boreas,457,0.1457,False,Aegis,Boreas,14.57,medium,0,1.7463,0
Aegis-Dawn,457,0.07517,False,Aegis,Dawn,7.52,low,0,0.901,0
Aegis-Elysium,457,0.02593,False,Aegis,Elysium,2.59,very_low,0,0.3108,0
Boreas-Dawn,457,0.15573,False,Boreas,Dawn,15.57,medium,0,1.8665,0
Boreas-Elysium,457,0.00156,False,Boreas,Elysium,0.16,very_low,0,0.0187,0
Boreas-Fenix,457,0.01483,False,Boreas,Fenix,1.48,very_low,0,0.1777,0
Caelum-Dawn,457,0.01589,False,Caelum,Dawn,1.59,very_low,0,0.1905,0
Caelum-Elysium,457,0.17906,True,Caelum,Elysium,17.91,medium,0,2.1462,1
Caelum-Fenix,457,0.01312,False,Caelum,Fenix,1.31,very_low,0,0.1573,0
Dawn-Elysium,457,0.21951,True,Dawn,Elysium,21.95,high,1,2.631,1
Dawn-Fenix,457,0.1019,False,Dawn,Fenix,10.19,medium,0,1.2213,0
Elysium-Fenix,457,0.05158,False,Elysium,Fenix,5.16,low,0,0.6182,0
Aegis-Boreas,458,0.04588,False,Aegis,Boreas,4.59,very_low,0,0.5499,0
Aegis-Dawn,458,0.02459,False,Aegis,Dawn,2.46,very_low,0,0.2947,0
Aegis-Elysium,458,0.03586,False,Aegis,Elysium,3.59,very_low,0,0.4298,0
Boreas-Dawn,458,0.25179,False,Boreas,Dawn,25.18,high,1,3.0179,0
Boreas-Elysium,458,0.01309,False,Boreas,Elysium,1.31,very_low,0,0.1569,0
Boreas-Fenix,458,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,458,0.10811,False,Caelum,Dawn,10.81,medium,0,1.2958,0
Caelum-Elysium,458,0.1086,False,Caelum,Elysium,10.86,medium,0,1.3016,0
Caelum-Fenix,458,0.13745,False,Caelum,Fenix,13.74,medium,0,1.6474,0
Dawn-Elysium,458,0.03897,False,Dawn,Elysium,3.9,very_low,0,0.4671,0
Dawn-Fenix,458,0.13123,False,Dawn,Fenix,13.12,medium,0,1.5729,0
Elysium-Fenix,458,0.02011,False,Elysium,Fenix,2.01,very_low,0,0.241,0
Aegis-Boreas,459,0.14702,False,Aegis,Boreas,14.7,medium,0,1.7621,0
Aegis-Dawn,459,0.21849,False,Aegis,Dawn,21.85,high,1,2.6187,0
Aegis-Elysium,459,0.15908,False,Aegis,Elysium,15.91,medium,0,1.9067,0
Boreas-Dawn,459,0.13473,False,Boreas,Dawn,13.47,medium,0,1.6148,0
Boreas-Elysium,459,0.02129,False,Boreas,Elysium,2.13,very_low,0,0.2552,0
Boreas-Fenix,459,0.02382,False,Boreas,Fenix,2.38,very_low,0,0.2855,0
Caelum-Dawn,459,0.02606,False,Caelum,Dawn,2.61,very_low,0,0.3123,0
Caelum-Elysium,459,0.01187,False,Caelum,Elysium,1.19,very_low,0,0.1423,0
Caelum-Fenix,459,0.08064,False,Caelum,Fenix,8.06,low,0,0.9665,0
Dawn-Elysium,459,0.04633,False,Dawn,Elysium,4.63,very_low,0,0.5553,0
Dawn-Fenix,459,0.0834330688935281,False,Dawn,Fenix,8.34,low,0,1.0,0
Elysium-Fenix,459,0.02706,False,Elysium,Fenix,2.71,very_low,0,0.3243,0
Aegis-Boreas,460,0.0155,False,Aegis,Boreas,1.55,very_low,0,0.1858,0
Aegis-Dawn,460,0.00688,False,Aegis,Dawn,0.69,very_low,0,0.0825,0
Aegis-Elysium,460,0.1207,False,Aegis,Elysium,12.07,medium,0,1.4467,0
Boreas-Dawn,460,0.15607,False,Boreas,Dawn,15.61,medium,0,1.8706,0
Boreas-Elysium,460,0.03041,False,Boreas,Elysium,3.04,very_low,0,0.3645,0
Boreas-Fenix,460,0.03726,False,Boreas,Fenix,3.73,very_low,0,0.4466,0
Caelum-Dawn,460,0.03958,False,Caelum,Dawn,3.96,very_low,0,0.4744,0
Caelum-Elysium,460,0.06286,False,Caelum,Elysium,6.29,low,0,0.7534,0
Caelum-Fenix,460,0.08855,False,Caelum,Fenix,8.86,low,0,1.0613,0
Dawn-Elysium,460,0.12613,True,Dawn,Elysium,12.61,medium,0,1.5118,1
Dawn-Fenix,460,0.26914,False,Dawn,Fenix,26.91,high,1,3.2258,0
Elysium-Fenix,460,0.0834330688935281,False,Elysium,Fenix,8.34,low,0,1.0,0
Aegis-Boreas,461,0.06947,False,Aegis,Boreas,6.95,low,0,0.8326,0
Aegis-Dawn,461,0.0967,False,Aegis,Dawn,9.67,low,0,1.159,0
Aegis-Elysium,461,0.13372,False,Aegis,Elysium,13.37,medium,0,1.6027,0
Boreas-Dawn,461,0.03173,False,Boreas,Dawn,3.17,very_low,0,0.3803,0
Boreas-Elysium,461,0.02197,False,Boreas,Elysium,2.2,very_low,0,0.2633,0
Boreas-Fenix,461,0.0391,False,Boreas,Fenix,3.91,very_low,0,0.4686,0
Caelum-Dawn,461,0.08405,False,Caelum,Dawn,8.4,low,0,1.0074,0
Caelum-Elysium,461,0.08916,False,Caelum,Elysium,8.92,low,0,1.0686,0
Caelum-Fenix,461,0.2277,False,Caelum,Fenix,22.77,high,1,2.7291,0
Dawn-Elysium,461,0.15952,False,Dawn,Elysium,15.95,medium,0,1.912,0
Dawn-Fenix,461,0.01033,True,Dawn,Fenix,1.03,very_low,0,0.1238,1
Elysium-Fenix,461,0.03656,False,Elysium,Fenix,3.66,very_low,0,0.4382,0
Aegis-Boreas,462,0.06441,False,Aegis,Boreas,6.44,low,0,0.772,0
Aegis-Dawn,462,0.07318,False,Aegis,Dawn,7.32,low,0,0.8771,0
Aegis-Elysium,462,0.05431,True,Aegis,Elysium,5.43,low,0,0.6509,1
Boreas-Dawn,462,0.12943,False,Boreas,Dawn,12.94,medium,0,1.5513,0
Boreas-Elysium,462,0.02671,False,Boreas,Elysium,2.67,very_low,0,0.3201,0
Boreas-Fenix,462,0.08918,False,Boreas,Fenix,8.92,low,0,1.0689,0
Caelum-Dawn,462,0.0552,False,Caelum,Dawn,5.52,low,0,0.6616,0
Caelum-Elysium,462,0.03578,False,Caelum,Elysium,3.58,very_low,0,0.4288,0
Caelum-Fenix,462,0.04645,False,Caelum,Fenix,4.64,very_low,0,0.5567,0
Dawn-Elysium,462,0.0834330688935281,False,Dawn,Elysium,8.34,low,0,1.0,0
Dawn-Fenix,462,0.07661,False,Dawn,Fenix,7.66,low,0,0.9182,0
Elysium-Fenix,462,0.01244,False,Elysium,Fenix,1.24,very_low,0,0.1491,0
Aegis-Boreas,463,0.08799,False,Aegis,Boreas,8.8,low,0,1.0546,0
Aegis-Dawn,463,0.0532,False,Aegis,Dawn,5.32,low,0,0.6376,0
Aegis-Elysium,463,0.14266,True,Aegis,Elysium,14.27,medium,0,1.7099,1
Boreas-Dawn,463,0.02919,False,Boreas,Dawn,2.92,very_low,0,0.3499,0
Boreas-Elysium,463,0.09737,False,Boreas,Elysium,9.74,low,0,1.167,0
Boreas-Fenix,463,0.0267,False,Boreas,Fenix,2.67,very_low,0,0.32,0
Caelum-Dawn,463,0.207,False,Caelum,Dawn,20.7,high,1,2.481,0
Caelum-Elysium,463,0.00502,False,Caelum,Elysium,0.5,very_low,0,0.0602,0
Caelum-Fenix,463,0.0834330688935281,False,Caelum,Fenix,8.34,low,0,1.0,0
Dawn-Elysium,463,0.18045,False,Dawn,Elysium,18.05,medium,0,2.1628,0
Dawn-Fenix,463,0.03889,False,Dawn,Fenix,3.89,very_low,0,0.4661,0
Elysium-Fenix,463,0.01814,False,Elysium,Fenix,1.81,very_low,0,0.2174,0
Aegis-Boreas,464,0.0315,False,Aegis,Boreas,3.15,very_low,0,0.3775,0
Aegis-Dawn,464,0.00072,False,Aegis,Dawn,0.07,very_low,0,0.0086,0
Aegis-Elysium,464,0.15613,False,Aegis,Elysium,15.61,medium,0,1.8713,0
Boreas-Dawn,464,0.0198,False,Boreas,Dawn,1.98,very_low,0,0.2373,0
Boreas-Elysium,464,0.09259,False,Boreas,Elysium,9.26,low,0,1.1098,0
Boreas-Fenix,464,0.20096,False,Boreas,Fenix,20.1,high,1,2.4086,0
Caelum-Dawn,464,0.03657,False,Caelum,Dawn,3.66,very_low,0,0.4383,0
Caelum-Elysium,464,0.09631,False,Caelum,Elysium,9.63,low,0,1.1543,0
Caelum-Fenix,464,0.02315,False,Caelum,Fenix,2.32,very_low,0,0.2775,0
Dawn-Elysium,464,0.0834330688935281,False,Dawn,Elysium,8.34,low,0,1.0,0
Dawn-Fenix,464,0.05212,False,Dawn,Fenix,5.21,low,0,0.6247,0
Elysium-Fenix,464,0.0095,False,Elysium,Fenix,0.95,very_low,0,0.1139,0
Aegis-Boreas,465,0.05772,False,Aegis,Boreas,5.77,low,0,0.6918,0
Aegis-Dawn,465,0.2169,False,Aegis,Dawn,21.69,high,1,2.5997,0
Aegis-Elysium,465,0.03166,False,Aegis,Elysium,3.17,very_low,0,0.3795,0
Boreas-Dawn,465,0.20135,True,Boreas,Dawn,20.14,high,1,2.4133,1
Boreas-Elysium,465,0.09226,False,Boreas,Elysium,9.23,low,0,1.1058,0
Boreas-Fenix,465,0.0834330688935281,False,Boreas,Fenix,8.34,low,0,1.0,0
Caelum-Dawn,465,0.09844,False,Caelum,Dawn,9.84,low,0,1.1799,0
Caelum-Elysium,465,0.07887,False,Caelum,Elysium,7.89,low,0,0.9453,0
Caelum-Fenix,465,0.0405,False,Caelum,Fenix,4.05,very_low,0,0.4854,0
Dawn-Elysium,465,0.02633,False,Dawn,Elysium,2.63,very_low,0,0.3156,0
Dawn-Fenix,465,0.09682,False,Dawn,Fenix,9.68,low,0,1.1605,0
Elysium-Fenix,465,0.02934,False,Elysium,Fenix,2.93,very_low,0,0.3517,0
Aegis-Boreas,466,0.02073,False,Aegis,Boreas,2.07,very_low,0,0.2485,0
Aegis-Dawn,466,0.07972,True,Aegis,Dawn,7.97,low,0,0.9555,1
Aegis-Elysium,466,0.02316,False,Aegis,Elysium,2.32,very_low,0,0.2776,0
Boreas-Dawn,466,0.08842,False,Boreas,Dawn,8.84,low,0,1.0598,0
Boreas-Elysium,466,0.00861,False,Boreas,Elysium,0.86,very_low,0,0.1032,0
Boreas-Fenix,466,0.12869,False,Boreas,Fenix,12.87,medium,0,1.5424,0
Caelum-Dawn,466,0.01208,False,Caelum,Dawn,1.21,very_low,0,0.1448,0
Caelum-Elysium,466,0.24528,True,Caelum,Elysium,24.53,high,1,2.9398,1
Caelum-Fenix,466,0.2128,False,Caelum,Fenix,21.28,high,1,2.5505,0
Dawn-Elysium,466,0.05543,False,Dawn,Elysium,5.54,low,0,0.6644,0
Dawn-Fenix,466,0.09608,False,Dawn,Fenix,9.61,low,0,1.1516,0
Elysium-Fenix,466,0.029,False,Elysium,Fenix,2.9,very_low,0,0.3476,0
Aegis-Boreas,467,0.0995,False,Aegis,Boreas,9.95,low,0,1.1926,0
Aegis-Dawn,467,0.20662,False,Aegis,Dawn,20.66,high,1,2.4765,0
Aegis-Elysium,467,0.03088,False,Aegis,Elysium,3.09,very_low,0,0.3701,0
Boreas-Dawn,467,0.06426,False,Boreas,Dawn,6.43,low,0,0.7702,0
Boreas-Elysium,467,0.13071,False,Boreas,Elysium,13.07,medium,0,1.5666,0
Boreas-Fenix,467,0.04554,False,Boreas,Fenix,4.55,very_low,0,0.5458,0
Caelum-Dawn,467,0.02805,False,Caelum,Dawn,2.8,very_low,0,0.3362,0
Caelum-Elysium,467,0.04845,False,Caelum,Elysium,4.84,very_low,0,0.5807,0
Caelum-Fenix,467,0.14965,False,Caelum,Fenix,14.96,medium,0,1.7937,0
Dawn-Elysium,467,0.12563,False,Dawn,Elysium,12.56,medium,0,1.5058,0
Dawn-Fenix,467,0.01674,False,Dawn,Fenix,1.67,very_low,0,0.2006,0
Elysium-Fenix,467,0.05396,False,Elysium,Fenix,5.4,low,0,0.6467,0
Aegis-Boreas,468,0.0834330688935281,False,Aegis,Boreas,8.34,low,0,1.0,0
Aegis-Dawn,468,0.02163,False,Aegis,Dawn,2.16,very_low,0,0.2592,0
Aegis-Elysium,468,0.00747,False,Aegis,Elysium,0.75,very_low,0,0.0895,0
Boreas-Dawn,468,0.10262,False,Boreas,Dawn,10.26,medium,0,1.23,0
Boreas-Elysium,468,0.04902,False,Boreas,Elysium,4.9,very_low,0,0.5875,0
Boreas-Fenix,468,0.2578,False,Boreas,Fenix,25.78,high,1,3.0899,0
Caelum-Dawn,468,0.01534,False,Caelum,Dawn,1.53,very_low,0,0.1839,0
Caelum-Elysium,468,0.1013,False,Caelum,Elysium,10.13,medium,0,1.2141,0
Caelum-Fenix,468,0.10508,False,Caelum,Fenix,10.51,medium,0,1.2595,0
Dawn-Elysium,468,0.14393,False,Dawn,Elysium,14.39,medium,0,1.7251,0
Dawn-Fenix,468,0.10011,False,Dawn,Fenix,10.01,medium,0,1.1999,0
Elysium-Fenix,468,0.01254,False,Elysium,Fenix,1.25,very_low,0,0.1503,0
Aegis-Boreas,469,0.01031,False,Aegis,Boreas,1.03,very_low,0,0.1236,0
Aegis-Dawn,469,0.1496,False,Aegis,Dawn,14.96,medium,0,1.7931,0
Aegis-Elysium,469,0.12767,False,Aegis,Elysium,12.77,medium,0,1.5302,0
Boreas-Dawn,469,0.04534,False,Boreas,Dawn,4.53,very_low,0,0.5434,0
Boreas-Elysium,469,0.11625,False,Boreas,Elysium,11.62,medium,0,1.3933,0
Boreas-Fenix,469,0.1801,True,Boreas,Fenix,18.01,medium,0,2.1586,1
Caelum-Dawn,469,0.02313,False,Caelum,Dawn,2.31,very_low,0,0.2772,0
Caelum-Elysium,469,0.1011,False,Caelum,Elysium,10.11,medium,0,1.2117,0
Caelum-Fenix,469,0.0834330688935281,False,Caelum,Fenix,8.34,low,0,1.0,0
Dawn-Elysium,469,0.13891,False,Dawn,Elysium,13.89,medium,0,1.6649,0
Dawn-Fenix,469,0.03113,False,Dawn,Fenix,3.11,very_low,0,0.3731,0
Elysium-Fenix,469,0.03447,False,Elysium,Fenix,3.45,very_low,0,0.4131,0
Aegis-Boreas,470,0.09001,False,Aegis,Boreas,9.0,low,0,1.0788,0
Aegis-Dawn,470,0.00373,False,Aegis,Dawn,0.37,very_low,0,0.0447,0
Aegis-Elysium,470,0.01175,False,Aegis,Elysium,1.18,very_low,0,0.1408,0
Boreas-Dawn,470,0.04387,False,Boreas,Dawn,4.39,very_low,0,0.5258,0
Boreas-Elysium,470,0.12607,False,Boreas,Elysium,12.61,medium,0,1.511,0
Boreas-Fenix,470,0.13909,True,Boreas,Fenix,13.91,medium,0,1.6671,1
Caelum-Dawn,470,0.03529,False,Caelum,Dawn,3.53,very_low,0,0.423,0
Caelum-Elysium,470,0.03689,False,Caelum,Elysium,3.69,very_low,0,0.4422,0
Caelum-Fenix,470,0.01513,False,Caelum,Fenix,1.51,very_low,0,0.1813,0
Dawn-Elysium,470,0.26678,False,Dawn,Elysium,26.68,high,1,3.1975,0
Dawn-Fenix,470,0.12598,False,Dawn,Fenix,12.6,medium,0,1.51,0
Elysium-Fenix,470,0.10541,False,Elysium,Fenix,10.54,medium,0,1.2634,0
Aegis-Boreas,471,0.03391,False,Aegis,Boreas,3.39,very_low,0,0.4064,0
Aegis-Dawn,471,0.02943,False,Aegis,Dawn,2.94,very_low,0,0.3527,0
Aegis-Elysium,471,0.00858,False,Aegis,Elysium,0.86,very_low,0,0.1028,0
Boreas-Dawn,471,0.21411,False,Boreas,Dawn,21.41,high,1,2.5662,0
Boreas-Elysium,471,0.0526,False,Boreas,Elysium,5.26,low,0,0.6304,0
Boreas-Fenix,471,0.0704,False,Boreas,Fenix,7.04,low,0,0.8438,0
Caelum-Dawn,471,0.1047,False,Caelum,Dawn,10.47,medium,0,1.2549,0
Caelum-Elysium,471,0.20944,False,Caelum,Elysium,20.94,high,1,2.5103,0
Caelum-Fenix,471,0.24452,False,Caelum,Fenix,24.45,high,1,2.9307,0
Dawn-Elysium,471,0.02474,False,Dawn,Elysium,2.47,very_low,0,0.2965,0
Dawn-Fenix,471,0.0014,True,Dawn,Fenix,0.14,very_low,0,0.0168,1
Elysium-Fenix,471,0.00617,False,Elysium,Fenix,0.62,very_low,0,0.074,0
Aegis-Boreas,472,0.12079,False,Aegis,Boreas,12.08,medium,0,1.4477,0
Aegis-Dawn,472,0.07523,False,Aegis,Dawn,7.52,low,0,0.9017,0
Aegis-Elysium,472,0.02184,False,Aegis,Elysium,2.18,very_low,0,0.2618,0
Boreas-Dawn,472,0.01884,False,Boreas,Dawn,1.88,very_low,0,0.2258,0
Boreas-Elysium,472,0.10778,False,Boreas,Elysium,10.78,medium,0,1.2918,0
Boreas-Fenix,472,0.05888,False,Boreas,Fenix,5.89,low,0,0.7057,0
Caelum-Dawn,472,0.05734,False,Caelum,Dawn,5.73,low,0,0.6873,0
Caelum-Elysium,472,0.19908,True,Caelum,Elysium,19.91,medium,0,2.3861,1
Caelum-Fenix,472,0.05421,False,Caelum,Fenix,5.42,low,0,0.6497,0
Dawn-Elysium,472,0.01132,False,Dawn,Elysium,1.13,very_low,0,0.1357,0
Dawn-Fenix,472,0.26333,False,Dawn,Fenix,26.33,high,1,3.1562,0
Elysium-Fenix,472,0.01136,True,Elysium,Fenix,1.14,very_low,0,0.1362,1
Aegis-Boreas,473,0.01898,False,Aegis,Boreas,1.9,very_low,0,0.2275,0
Aegis-Dawn,473,0.08364,False,Aegis,Dawn,8.36,low,0,1.0025,0
Aegis-Elysium,473,0.10436,True,Aegis,Elysium,10.44,medium,0,1.2508,1
Boreas-Dawn,473,0.00012,False,Boreas,Dawn,0.01,very_low,0,0.0014,0
Boreas-Elysium,473,0.01966,False,Boreas,Elysium,1.97,very_low,0,0.2356,0
Boreas-Fenix,473,0.31039,False,Boreas,Fenix,31.04,high,1,3.7202,0
Caelum-Dawn,473,0.096,False,Caelum,Dawn,9.6,low,0,1.1506,0
Caelum-Elysium,473,0.12862,True,Caelum,Elysium,12.86,medium,0,1.5416,1
Caelum-Fenix,473,0.1021,False,Caelum,Fenix,10.21,medium,0,1.2237,0
Dawn-Elysium,473,0.01009,False,Dawn,Elysium,1.01,very_low,0,0.1209,0
Dawn-Fenix,473,0.07915,False,Dawn,Fenix,7.92,low,0,0.9487,0
Elysium-Fenix,473,0.04688,False,Elysium,Fenix,4.69,very_low,0,0.5619,0
Aegis-Boreas,474,0.11055,False,Aegis,Boreas,11.06,medium,0,1.325,0
Aegis-Dawn,474,0.00732,False,Aegis,Dawn,0.73,very_low,0,0.0877,0
Aegis-Elysium,474,0.1344,False,Aegis,Elysium,13.44,medium,0,1.6109,0
Boreas-Dawn,474,0.08114,False,Boreas,Dawn,8.11,low,0,0.9725,0
Boreas-Elysium,474,0.26321,False,Boreas,Elysium,26.32,high,1,3.1547,0
Boreas-Fenix,474,0.08025,False,Boreas,Fenix,8.02,low,0,0.9618,0
Caelum-Dawn,474,0.14387,False,Caelum,Dawn,14.39,medium,0,1.7244,0
Caelum-Elysium,474,0.00766,False,Caelum,Elysium,0.77,very_low,0,0.0918,0
Caelum-Fenix,474,0.12591,False,Caelum,Fenix,12.59,medium,0,1.5091,0
Dawn-Elysium,474,0.00239,False,Dawn,Elysium,0.24,very_low,0,0.0286,0
Dawn-Fenix,474,0.00254,False,Dawn,Fenix,0.25,very_low,0,0.0304,0
Elysium-Fenix,474,0.04075,False,Elysium,Fenix,4.08,very_low,0,0.4884,0
Aegis-Boreas,475,0.13678,True,Aegis,Boreas,13.68,medium,0,1.6394,1
Aegis-Dawn,475,0.08608,False,Aegis,Dawn,8.61,low,0,1.0317,0
Aegis-Elysium,475,0.0171,False,Aegis,Elysium,1.71,very_low,0,0.205,0
Boreas-Dawn,475,0.0142,False,Boreas,Dawn,1.42,very_low,0,0.1702,0
Boreas-Elysium,475,0.0551,False,Boreas,Elysium,5.51,low,0,0.6604,0
Boreas-Fenix,475,0.11662,False,Boreas,Fenix,11.66,medium,0,1.3978,0
Caelum-Dawn,475,0.02443,False,Caelum,Dawn,2.44,very_low,0,0.2928,0
Caelum-Elysium,475,0.08146,False,Caelum,Elysium,8.15,low,0,0.9764,0
Caelum-Fenix,475,0.35498,False,Caelum,Fenix,35.5,very_high,1,4.2547,0
Dawn-Elysium,475,0.0834330688935281,False,Dawn,Elysium,8.34,low,0,1.0,0
Dawn-Fenix,475,0.02636,False,Dawn,Fenix,2.64,very_low,0,0.3159,0
Elysium-Fenix,475,0.0834330688935281,False,Elysium,Fenix,8.34,low,0,1.0,0
Aegis-Boreas,476,0.0395,False,Aegis,Boreas,3.95,very_low,0,0.4734,0
Aegis-Dawn,476,0.00529,False,Aegis,Dawn,0.53,very_low,0,0.0634,0
Aegis-Elysium,476,0.05773,False,Aegis,Elysium,5.77,low,0,0.6919,0
Boreas-Dawn,476,0.02859,False,Boreas,Dawn,2.86,very_low,0,0.3427,0
Boreas-Elysium,476,0.02391,False,Boreas,Elysium,2.39,very_low,0,0.2866,0
Boreas-Fenix,476,0.06245,False,Boreas,Fenix,6.24,low,0,0.7485,0
Caelum-Dawn,476,0.06124,False,Caelum,Dawn,6.12,low,0,0.734,0
Caelum-Elysium,476,0.07165,False,Caelum,Elysium,7.17,low,0,0.8588,0
Caelum-Fenix,476,0.30783,False,Caelum,Fenix,30.78,high,1,3.6895,0
Dawn-Elysium,476,0.06322,False,Dawn,Elysium,6.32,low,0,0.7577,0
Dawn-Fenix,476,0.2257,False,Dawn,Fenix,22.57,high,1,2.7052,0
Elysium-Fenix,476,0.05288,False,Elysium,Fenix,5.29,low,0,0.6338,0
Aegis-Boreas,477,0.01269,False,Aegis,Boreas,1.27,very_low,0,0.1521,0
Aegis-Dawn,477,0.04142,False,Aegis,Dawn,4.14,very_low,0,0.4964,0
Aegis-Elysium,477,0.13666,False,Aegis,Elysium,13.67,medium,0,1.638,0
Boreas-Dawn,477,0.27344,False,Boreas,Dawn,27.34,high,1,3.2774,0
Boreas-Elysium,477,0.2165,False,Boreas,Elysium,21.65,high,1,2.5949,0
Boreas-Fenix,477,0.03773,False,Boreas,Fenix,3.77,very_low,0,0.4522,0
Caelum-Dawn,477,0.00717,False,Caelum,Dawn,0.72,very_low,0,0.0859,0
Caelum-Elysium,477,0.0439,False,Caelum,Elysium,4.39,very_low,0,0.5262,0
Caelum-Fenix,477,0.14752,False,Caelum,Fenix,14.75,medium,0,1.7681,0
Dawn-Elysium,477,0.04507,False,Dawn,Elysium,4.51,very_low,0,0.5402,0
Dawn-Fenix,477,0.0834330688935281,False,Dawn,Fenix,8.34,low,0,1.0,0
Elysium-Fenix,477,0.00765,False,Elysium,Fenix,0.76,very_low,0,0.0917,0
Aegis-Boreas,478,0.02927,False,Aegis,Boreas,2.93,very_low,0,0.3508,0
Aegis-Dawn,478,0.14719,False,Aegis,Dawn,14.72,medium,0,1.7642,0
Aegis-Elysium,478,0.08461,False,Aegis,Elysium,8.46,low,0,1.0141,0
Boreas-Dawn,478,0.02843,False,Boreas,Dawn,2.84,very_low,0,0.3408,0
Boreas-Elysium,478,0.0602,False,Boreas,Elysium,6.02,low,0,0.7215,0
Boreas-Fenix,478,0.05267,False,Boreas,Fenix,5.27,low,0,0.6313,0
Caelum-Dawn,478,0.23676,False,Caelum,Dawn,23.68,high,1,2.8377,0
Caelum-Elysium,478,0.03614,False,Caelum,Elysium,3.61,very_low,0,0.4332,0
Caelum-Fenix,478,0.28608,False,Caelum,Fenix,28.61,high,1,3.4289,0
Dawn-Elysium,478,0.01934,False,Dawn,Elysium,1.93,very_low,0,0.2318,0
Dawn-Fenix,478,0.00155,True,Dawn,Fenix,0.16,very_low,0,0.0186,1
Elysium-Fenix,478,0.01776,False,Elysium,Fenix,1.78,very_low,0,0.2129,0
Aegis-Boreas,479,0.04391,True,Aegis,Boreas,4.39,very_low,0,0.5263,1
Aegis-Dawn,479,0.10998,False,Aegis,Dawn,11.0,medium,0,1.3182,0
Aegis-Elysium,479,0.0654,False,Aegis,Elysium,6.54,low,0,0.7839,0
Boreas-Dawn,479,0.22594,False,Boreas,Dawn,22.59,high,1,2.708,0
Boreas-Elysium,479,0.04613,False,Boreas,Elysium,4.61,very_low,0,0.5529,0
Boreas-Fenix,479,0.00396,False,Boreas,Fenix,0.4,very_low,0,0.0475,0
Caelum-Dawn,479,0.02943,False,Caelum,Dawn,2.94,very_low,0,0.3527,0
Caelum-Elysium,479,0.06524,False,Caelum,Elysium,6.52,low,0,0.7819,0
Caelum-Fenix,479,0.28713,False,Caelum,Fenix,28.71,high,1,3.4414,0
Dawn-Elysium,479,0.06653,False,Dawn,Elysium,6.65,low,0,0.7974,0
Dawn-Fenix,479,0.04277,False,Dawn,Fenix,4.28,very_low,0,0.5126,0
Elysium-Fenix,479,0.01357,True,Elysium,Fenix,1.36,very_low,0,0.1626,1
Aegis-Boreas,480,0.00116,True,Aegis,Boreas,0.12,very_low,0,0.0139,1
Aegis-Dawn,480,0.01254,False,Aegis,Dawn,1.25,very_low,0,0.1503,0
Aegis-Elysium,480,0.02566,False,Aegis,Elysium,2.57,very_low,0,0.3076,0
Boreas-Dawn,480,0.11812,False,Boreas,Dawn,11.81,medium,0,1.4157,0
Boreas-Elysium,480,0.2749,False,Boreas,Elysium,27.49,high,1,3.2949,0
Boreas-Fenix,480,0.00256,False,Boreas,Fenix,0.26,very_low,0,0.0307,0
Caelum-Dawn,480,0.24031,False,Caelum,Dawn,24.03,high,1,2.8803,0
Caelum-Elysium,480,0.01592,False,Caelum,Elysium,1.59,very_low,0,0.1908,0
Caelum-Fenix,480,0.06708,False,Caelum,Fenix,6.71,low,0,0.804,0
Dawn-Elysium,480,0.01098,False,Dawn,Elysium,1.1,very_low,0,0.1316,0
Dawn-Fenix,480,0.02991,False,Dawn,Fenix,2.99,very_low,0,0.3585,0
Elysium-Fenix,480,0.20085,False,Elysium,Fenix,20.08,high,1,2.4073,0
Aegis-Boreas,481,0.07669,False,Aegis,Boreas,7.67,low,0,0.9192,0
Aegis-Dawn,481,0.03128,False,Aegis,Dawn,3.13,very_low,0,0.3749,0
Aegis-Elysium,481,0.19073,False,Aegis,Elysium,19.07,medium,0,2.286,0
Boreas-Dawn,481,0.09551,False,Boreas,Dawn,9.55,low,0,1.1447,0
Boreas-Elysium,481,0.02506,False,Boreas,Elysium,2.51,very_low,0,0.3004,0
Boreas-Fenix,481,0.00465,False,Boreas,Fenix,0.46,very_low,0,0.0557,0
Caelum-Dawn,481,0.03442,False,Caelum,Dawn,3.44,very_low,0,0.4125,0
Caelum-Elysium,481,0.06619,False,Caelum,Elysium,6.62,low,0,0.7933,0
Caelum-Fenix,481,0.14585,False,Caelum,Fenix,14.58,medium,0,1.7481,0
Dawn-Elysium,481,0.02718,False,Dawn,Elysium,2.72,very_low,0,0.3258,0
Dawn-Fenix,481,0.11646,False,Dawn,Fenix,11.65,medium,0,1.3958,0
