link_id,tick,load_units,load_ratio,status,observed_latency_ms
Boreas-Elysium,323,71.0,0.3463,ok,150979.724
Caelum-Dawn,56,8.0,0.0869,ok,117164.47
Boreas-Dawn,396,60.5,0.2993,ok,95009.934
Caelum-Elysium,143,34.5,0.4151,ok,241246.123
Caelum-Dawn,282,17.1,0.1859,ok,125518.293
Boreas-Dawn,414,105.2,0.5209,ok,187357.099
Aegis-Elysium,213,26.5,0.131,ok,164936.532
Aegis-Elysium,388,97.9,0.4848,ok,366716.194
Dawn-Elysium,9,2.6,0.0381,ok,98734.529
Aegis-Dawn,31,22.4,0.2283,ok,144817.743
Boreas-Dawn,257,45.7,0.2263,ok,80601.262
Aegis-Dawn,20,37.0,0.3774,ok,198125.611
Dawn-Fenix,433,23.6,0.1505,ok,77737.868
Boreas-Dawn,445,6.2,0.0308,ok,68748.416
Aegis-Elysium,457,50.1,0.2481,ok,194905.898
Caelum-Elysium,392,21.0,0.2527,ok,157951.793
Boreas-Fenix,0,37.9,0.2337,ok,164773.623
Caelum-Dawn,381,66.1,0.7183,ok,727089.794
Boreas-Dawn,111,10.8,0.0533,ok,71318.251
Aegis-Elysium,276,124.6,0.6171,ok,617476.549
Boreas-Fenix,302,10.4,0.0615,ok,137265.941
Caelum-Dawn,127,49.4,0.5369,ok,316886.315
Aegis-Elysium,250,2.1,0.0105,ok,153284.112
Boreas-Dawn,113,28.4,0.1403,ok,74008.536
Caelum-Dawn,452,2.1,0.0231,ok,107100.625
Caelum-Dawn,476,16.1,0.1745,ok,125213.604
Boreas-Fenix,156,36.6,0.2167,ok,155798.898
Aegis-Dawn,495,18.7,0.1907,ok,135771.943
Dawn-Fenix,63,52.2,0.3325,ok,103570.898
Dawn-Elysium,28,28.1,0.4071,ok,187229.633
Aegis-Dawn,261,34.8,0.3547,ok,190665.555
Aegis-Elysium,214,57.7,0.2856,ok,207075.135
Elysium-Fenix,54,58.2,0.3832,ok,277991.981
Caelum-Dawn,444,19.8,0.2154,ok,134147.845
Caelum-Dawn,116,74.24000000000001,0.4236,ok,223528.944
Dawn-Fenix,390,83.3,0.5304,ok,195070.919
Boreas-Elysium,261,25.1,0.1222,ok,103065.229
Aegis-Elysium,112,56.2,0.2784,ok,207057.213
Boreas-Fenix,235,81.4,0.4816,ok,312938.426
Aegis-Elysium,225,87.0,0.4308,ok,301317.021
Caelum-Dawn,367,44.7,0.4863,ok,266343.529
Caelum-Elysium,304,7.2,0.0866,ok,131173.014
Caelum-Dawn,71,26.8,0.2916,ok,154365.774
Dawn-Elysium,196,9.7,0.1409,ok,103760.795
Caelum-Dawn,281,33.4,0.3629,ok,179405.896
Dawn-Fenix,201,57.9,0.369,ok,118054.331
Aegis-Boreas,148,45.3,0.2178,ok,70975.366
Caelum-Elysium,240,37.0,0.4456,ok,258614.267
Dawn-Fenix,166,13.2,0.084,ok,70843.44
Boreas-Fenix,408,71.1,0.4208,ok,264005.466
Aegis-Dawn,246,53.8,0.5489,ok,351849.554
Boreas-Dawn,405,80.1,0.3965,ok,122995.77
Boreas-Fenix,118,53.7,0.3176,ok,192000.294
Dawn-Elysium,59,14.5,0.2106,ok,118316.828
Caelum-Fenix,361,54.9,0.4322,ok,219121.287
Aegis-Boreas,410,39.4,0.1893,ok,64230.621
Elysium-Fenix,294,61.6,0.405,ok,300534.233
Dawn-Elysium,197,12.4,0.1802,ok,116089.607
Aegis-Elysium,431,113.6,0.5623,ok,486127.319
Dawn-Fenix,459,24.0,0.1527,ok,77707.876
Aegis-Dawn,119,31.9,0.3258,ok,176199.744
Caelum-Fenix,133,11.9,0.0938,ok,117317.102
Dawn-Fenix,189,52.4,0.3337,ok,105875.684
Caelum-Dawn,46,42.3,0.46,ok,247640.984
Boreas-Elysium,440,71.7,0.3498,ok,149074.562
Caelum-Elysium,440,26.959999999999997,0.2094,ok,149494.411
Caelum-Elysium,95,25.1,0.3018,ok,180753.211
Caelum-Fenix,27,22.5,0.1769,ok,122790.969
Caelum-Fenix,319,29.9,0.2353,ok,134538.226
Dawn-Fenix,494,36.3,0.2313,ok,84065.606
Boreas-Elysium,245,57.8,0.282,ok,131258.819
Elysium-Fenix,25,24.8,0.1634,ok,180118.823
Dawn-Fenix,300,66.7,0.4246,ok,134141.625
Boreas-Dawn,143,56.2,0.2782,ok,90466.255
Caelum-Fenix,263,14.3,0.1129,ok,120099.644
Aegis-Elysium,177,72.3,0.3577,ok,243028.658
Boreas-Fenix,413,48.9,0.2896,ok,184309.559
Caelum-Dawn,100,37.5,0.4077,ok,206525.76
Boreas-Fenix,120,42.9,0.2536,ok,172325.168
Caelum-Elysium,122,32.9,0.3965,ok,223376.004
Aegis-Dawn,204,8.0,0.082,ok,121319.461
Boreas-Fenix,437,45.9,0.2715,ok,175243.529
Caelum-Elysium,0,16.7,0.2015,ok,142775.584
Aegis-Dawn,257,20.4,0.2077,ok,133122.705
Aegis-Boreas,428,50.4,0.2425,ok,74006.297
Caelum-Dawn,287,32.8,0.3564,ok,178701.259
Boreas-Dawn,86,89.9,0.445,ok,143788.226
Aegis-Dawn,360,24.5,0.2504,ok,145282.882
Caelum-Dawn,413,37.0,0.402,ok,201405.348
Caelum-Fenix,156,27.7,0.218,ok,128707.89
Aegis-Dawn,141,10.7,0.1089,ok,124725.28
Aegis-Boreas,119,59.3,0.2849,ok,175919.435
Aegis-Boreas,433,56.4,0.2713,ok,78092.789
Caelum-Dawn,206,10.4,0.1131,ok,115542.061
Boreas-Dawn,199,52.6,0.2606,ok,86095.034
Elysium-Fenix,433,40.0,0.2634,ok,209999.928
Caelum-Fenix,375,38.0,0.2991,ok,153642.079
Caelum-Dawn,26,11.1,0.1212,ok,113231.766
Elysium-Fenix,106,30.3,0.1995,ok,191076.973
Boreas-Elysium,181,108.2,0.5276,ok,266289.499
Aegis-Dawn,283,36.0,0.3673,ok,196131.986
Boreas-Fenix,163,29.9,0.1767,ok,148333.871
Caelum-Fenix,151,58.6,0.4615,ok,244088.853
Caelum-Elysium,27,20.8,0.2508,ok,158645.32
Caelum-Fenix,291,14.7,0.1158,ok,116862.952
Boreas-Fenix,58,31.4,0.1859,ok,385969.939
Dawn-Elysium,79,23.0,0.3336,ok,153205.172
Aegis-Elysium,116,8.7,0.0433,ok,152481.067
Caelum-Fenix,91,21.8,0.1714,ok,123797.226
Caelum-Elysium,158,23.7,0.2854,ok,169764.429
Boreas-Fenix,360,118.6,0.7016,ok,797944.964
Dawn-Fenix,277,8.5,0.0544,ok,72260.227
Caelum-Fenix,183,38.0,0.2988,ok,155756.481
Boreas-Dawn,140,36.2,0.1793,ok,77842.171
Boreas-Fenix,41,47.0,0.278,ok,183579.934
Caelum-Elysium,419,46.3,0.5581,ok,689993.468
Elysium-Fenix,58,53.5,0.3521,ok,255474.985
Boreas-Dawn,265,39.6,0.1961,ok,78367.925
Aegis-Dawn,388,17.8,0.1817,ok,133111.657
Caelum-Elysium,208,2.3,0.0276,ok,126869.302
Aegis-Dawn,435,6.0,0.0614,ok,114629.877
Dawn-Elysium,300,44.0,0.6383,ok,443562.343
Aegis-Boreas,345,23.9,0.1147,ok,60283.748
Boreas-Fenix,468,104.9,0.6209,ok,546631.335
Caelum-Dawn,225,39.5,0.4292,ok,216769.273
Dawn-Elysium,321,21.5,0.3119,ok,144727.876
Aegis-Elysium,412,75.4,0.3733,ok,256294.055
Aegis-Elysium,62,81.1,0.4013,ok,278210.539
Boreas-Fenix,445,28.3,0.1675,ok,154119.922
Boreas-Dawn,206,56.4,0.2793,ok,90545.76
Boreas-Fenix,104,57.3,0.3393,ok,207981.886
Caelum-Elysium,403,14.6,0.1763,ok,140027.582
Caelum-Dawn,397,30.0,0.3262,ok,163701.425
Elysium-Fenix,51,75.5,0.4965,ok,398933.029
Boreas-Elysium,168,106.1,0.5174,ok,259771.213
Dawn-Elysium,154,4.8,0.07,ok,103232.389
Elysium-Fenix,353,47.6,0.3135,ok,230289.645
Boreas-Dawn,210,28.6,0.1413,ok,76338.567
Dawn-Elysium,358,17.2,0.2498,ok,123484.279
Boreas-Fenix,94,96.1,0.5688,ok,437052.443
Boreas-Elysium,375,20.4,0.0994,ok,99154.063
Caelum-Dawn,92,10.1,0.1096,ok,119382.28
Elysium-Fenix,175,11.6,0.0765,ok,170142.348
Caelum-Dawn,196,10.2,0.1114,ok,115335.686
Dawn-Fenix,279,51.96,0.3229,ok,104189.811
Boreas-Elysium,243,108.4,0.5287,ok,272942.746
Dawn-Fenix,331,125.5,0.7996,ok,748162.164
Caelum-Dawn,259,10.0,0.109,ok,57335.771
Dawn-Fenix,417,37.2,0.2369,ok,84115.49
Elysium-Fenix,167,38.3,0.2521,ok,201334.968
Caelum-Fenix,228,12.3,0.0968,ok,116250.548
Caelum-Elysium,9,23.3,0.2811,ok,166596.991
Boreas-Fenix,367,47.7,0.282,ok,183178.929
Dawn-Fenix,319,45.8,0.2916,ok,97907.693
Caelum-Elysium,167,15.0,0.1804,ok,148158.647
Boreas-Dawn,256,79.4,0.3931,ok,122024.548
Caelum-Fenix,443,32.3,0.2544,ok,139194.584
Caelum-Dawn,288,8.8,0.0958,ok,114414.093
Boreas-Elysium,407,42.5,0.2073,ok,113639.55
Aegis-Dawn,104,36.2,0.3697,ok,194101.429
Boreas-Dawn,39,87.5,0.4331,ok,136523.283
Dawn-Fenix,15,118.7,0.7558,ok,568218.041
Caelum-Fenix,253,58.1,0.4576,ok,238906.867
Elysium-Fenix,42,31.4,0.2066,ok,191708.245
Caelum-Dawn,495,7.9,0.0861,ok,115248.122
Dawn-Fenix,215,33.1,0.2108,ok,83986.735
Dawn-Elysium,291,21.2,0.3075,ok,142700.592
Caelum-Elysium,341,37.3,0.4493,ok,267097.851
Aegis-Dawn,81,31.9,0.3253,ok,171219.677
Dawn-Fenix,468,11.7,0.0745,ok,72855.098
Dawn-Fenix,444,23.5,0.1498,ok,76649.237
Boreas-Fenix,478,53.4,0.3161,ok,189622.044
Aegis-Dawn,33,44.8,0.4574,ok,252966.033
Dawn-Elysium,444,1.9,0.0276,ok,103474.426
Aegis-Elysium,132,58.2,0.2882,ok,204830.18
Boreas-Dawn,239,41.9,0.2076,ok,79221.639
Aegis-Elysium,59,84.7,0.4192,ok,295184.395
Boreas-Elysium,24,84.1,0.4104,ok,180459.194
Aegis-Elysium,208,95.9,0.4747,ok,350300.175
Boreas-Fenix,467,73.7,0.4363,ok,277040.452
Aegis-Boreas,121,87.0,0.418,ok,114799.076
Aegis-Dawn,269,58.3,0.5945,ok,428541.207
Elysium-Fenix,260,26.3,0.1733,ok,184135.302
Dawn-Fenix,406,78.4,0.4995,ok,176408.404
Caelum-Elysium,344,37.2,0.4483,ok,491233.797
Aegis-Dawn,366,32.8,0.3344,ok,175451.283
Aegis-Boreas,124,20.7,0.0994,ok,62146.873
Dawn-Elysium,468,20.0,0.2892,ok,135193.789
Elysium-Fenix,229,17.1,0.1124,ok,175534.132
Elysium-Fenix,183,120.3,0.7916,ok,1643133.729
Elysium-Fenix,422,10.3,0.0676,ok,166678.862
Aegis-Dawn,161,56.7,0.579,ok,399201.458
Dawn-Elysium,168,8.1,0.1181,ok,106345.982
Dawn-Elysium,63,23.3,0.337,ok,156480.171
Caelum-Fenix,329,8.9,0.0701,ok,114452.958
Aegis-Elysium,37,119.7,0.5925,ok,547653.559
Aegis-Dawn,415,49.5,0.5049,ok,297686.159
Dawn-Fenix,87,19.1,0.1215,ok,75179.238
Elysium-Fenix,49,73.2,0.4816,ok,377755.464
Dawn-Fenix,452,80.1,0.5104,ok,182723.14
Aegis-Boreas,5,151.7,0.7293,ok,413268.959
Caelum-Dawn,188,8.1,0.0883,ok,118411.61
Caelum-Dawn,265,23.4,0.2541,ok,146690.622
Boreas-Fenix,280,29.0,0.1716,ok,148090.488
Boreas-Fenix,106,65.5,0.3878,ok,241043.653
Dawn-Fenix,402,90.8,0.5785,ok,239384.213
Caelum-Fenix,30,25.3,0.1994,ok,124748.831
Dawn-Fenix,153,32.3,0.206,ok,83984.262
Dawn-Elysium,493,13.3,0.1933,ok,118041.54
Boreas-Dawn,294,46.1,0.2283,ok,81698.129
Aegis-Elysium,206,84.5,0.4183,ok,289729.461
Caelum-Dawn,407,13.3,0.1449,ok,118726.879
Aegis-Dawn,98,20.7,0.2109,ok,137216.714
Caelum-Elysium,444,23.8,0.2872,ok,67142.094
Caelum-Elysium,409,29.7,0.3583,ok,204720.819
Caelum-Fenix,333,7.2,0.057,ok,113826.01
Aegis-Dawn,390,29.6,0.3018,ok,166856.139
Boreas-Elysium,76,3.54,0.0178,ok,100998.294
Boreas-Fenix,400,3.1,0.0183,ok,135567.139
Dawn-Fenix,149,47.7,0.3039,ok,99022.426
Dawn-Fenix,440,28.1,0.1789,ok,79445.226
Aegis-Elysium,224,16.6,0.0824,ok,156059.138
Aegis-Elysium,17,10.7,0.0528,ok,154853.554
Boreas-Fenix,322,23.1,0.1369,ok,143709.917
Dawn-Elysium,201,13.7,0.1979,ok,116118.509
Caelum-Fenix,23,45.2,0.356,ok,174267.992
Boreas-Elysium,482,102.3,0.4991,ok,244266.244
Caelum-Fenix,300,18.5,0.1458,ok,120248.175
Dawn-Elysium,496,28.6,0.4138,ok,190488.993
Caelum-Fenix,318,12.8,0.1006,ok,115175.766
Caelum-Dawn,83,32.6,0.3547,ok,175782.012
Aegis-Dawn,45,16.8,0.1714,ok,133627.072
Boreas-Fenix,69,45.1,0.2671,ok,170622.583
Dawn-Fenix,241,68.1,0.4339,ok,141471.944
Boreas-Dawn,428,62.5,0.3093,ok,96643.313
Aegis-Dawn,59,5.5,0.0557,ok,340492.718
Boreas-Fenix,434,24.1,0.1427,ok,146207.765
Dawn-Elysium,39,21.3,0.309,ok,143610.677
Caelum-Dawn,317,8.8,0.0957,ok,117238.913
Aegis-Dawn,317,25.0,0.2546,ok,150275.301
Caelum-Fenix,240,28.1,0.2214,ok,129753.105
Aegis-Elysium,478,31.1,0.1541,ok,167543.31
Boreas-Fenix,154,19.1,0.1129,ok,139339.729
Aegis-Boreas,161,50.0,0.2404,ok,73704.391
Caelum-Dawn,146,6.8,0.074,ok,112586.106
Boreas-Dawn,264,89.1,0.4412,ok,139261.253
Caelum-Dawn,31,13.9,0.1508,ok,120280.741
Elysium-Fenix,432,71.8,0.4722,ok,370465.049
Dawn-Elysium,436,42.8,0.6204,ok,407097.023
Caelum-Fenix,39,67.1,0.5286,ok,308916.96
Boreas-Fenix,355,63.1,0.3732,ok,224474.795
Boreas-Dawn,485,41.4,0.2048,ok,78513.517
Aegis-Dawn,93,46.5,0.4748,ok,265317.526
Boreas-Dawn,402,30.6,0.1517,ok,74308.457
Boreas-Elysium,163,35.1,0.1715,ok,107114.402
Aegis-Boreas,132,17.3,0.0831,ok,60262.885
Caelum-Elysium,48,8.3,0.1003,ok,131475.539
Caelum-Dawn,479,17.9,0.1947,ok,127020.965
Elysium-Fenix,475,30.5,0.2007,ok,187934.336
Caelum-Dawn,108,44.0,0.4783,ok,258763.235
Aegis-Elysium,26,43.0,0.2129,ok,180436.79
Boreas-Elysium,413,127.4,0.6213,ok,394651.973
Aegis-Boreas,197,82.6,0.3971,ok,107299.769
Aegis-Elysium,197,26.5,0.1311,ok,163622.354
Dawn-Fenix,315,48.2,0.3071,ok,100437.848
Aegis-Dawn,228,27.6,0.2813,ok,155601.376
Elysium-Fenix,231,82.9,0.5453,ok,484469.475
Aegis-Dawn,131,21.740000000000002,0.1331,ok,123731.617
Caelum-Fenix,472,51.8,0.4078,ok,203151.591
Aegis-Boreas,309,35.4,0.17,ok,65798.756
Caelum-Elysium,74,35.5,0.4273,ok,411777.071
Elysium-Fenix,274,23.6,0.1554,ok,176994.545
Aegis-Elysium,110,15.4,0.076,ok,152443.81
Boreas-Fenix,183,20.4,0.1205,ok,143768.792
Elysium-Fenix,488,55.3,0.3641,ok,269398.537
Aegis-Elysium,120,115.4,0.5711,ok,505964.583
Boreas-Fenix,141,35.5,0.21,ok,153636.842
Boreas-Elysium,314,46.1,0.225,ok,112745.516
Aegis-Elysium,302,51.5,0.2549,ok,189768.042
Aegis-Boreas,17,93.9,0.4513,ok,125526.493
Caelum-Dawn,261,44.9,0.4882,ok,268495.43
Elysium-Fenix,477,34.9,0.2298,ok,202198.057
Dawn-Elysium,354,29.7,0.43,ok,203559.192
Dawn-Elysium,470,20.2,0.2923,ok,135589.017
Aegis-Dawn,350,8.8,0.0899,ok,120303.098
Caelum-Dawn,204,52.4,0.5698,ok,363219.922
Elysium-Fenix,236,45.9,0.3022,ok,228152.503
Aegis-Elysium,3,59.7,0.2956,ok,207011.822
Dawn-Fenix,112,54.1,0.3448,ok,109588.151
Aegis-Boreas,233,96.9,0.466,ok,132391.839
Caelum-Elysium,7,34.2,0.4115,ok,239263.604
Boreas-Fenix,100,55.7,0.3293,ok,204590.346
Aegis-Dawn,85,20.5,0.2089,ok,139389.492
Caelum-Elysium,91,32.4,0.3908,ok,498966.986
Boreas-Dawn,271,98.1,0.4858,ok,164819.133
Aegis-Elysium,92,59.5,0.2947,ok,217026.231
Caelum-Elysium,102,21.9,0.2635,ok,166584.854
Dawn-Elysium,273,20.2,0.2932,ok,142426.763
Aegis-Dawn,497,60.0,0.6127,ok,461539.536
Elysium-Fenix,474,36.4,0.2395,ok,201128.684
Boreas-Fenix,357,56.3,0.333,ok,201019.725
Elysium-Fenix,379,8.9,0.0588,ok,163632.084
Dawn-Elysium,451,13.3,0.1922,ok,116447.916
Elysium-Fenix,277,18.9,0.1246,ok,170038.264
Aegis-Elysium,277,36.5,0.1809,ok,172349.573
Dawn-Fenix,485,23.6,0.1504,ok,74847.673
Boreas-Dawn,97,71.4,0.3537,ok,108925.775
Caelum-Fenix,170,14.4,0.1135,ok,115602.429
Elysium-Fenix,413,76.2,0.5013,ok,413660.308
Aegis-Elysium,363,31.5,0.1557,ok,168947.067
Elysium-Fenix,364,34.8,0.2289,ok,200944.625
Aegis-Boreas,167,101.1,0.486,ok,144302.637
Caelum-Fenix,250,102.4,0.8064,ok,1233896.487
Aegis-Dawn,499,37.1,0.3789,ok,198437.268
Caelum-Elysium,466,45.3,0.5455,ok,375886.754
Caelum-Dawn,379,60.0,0.6523,ok,522459.216
Boreas-Fenix,498,68.0,0.4025,ok,244787.339
Caelum-Elysium,452,45.2,0.5445,ok,377618.065
Dawn-Elysium,133,45.0,0.6529,ok,472153.561
Dawn-Fenix,194,26.6,0.1693,ok,77442.311
Caelum-Dawn,94,11.9,0.1295,ok,119207.646
Boreas-Elysium,309,43.4,0.2116,ok,114791.224
Aegis-Boreas,103,11.98,0.0859,ok,61127.898
Boreas-Fenix,175,49.2,0.2914,ok,182340.512
Caelum-Dawn,325,28.9,0.3139,ok,159914.986
Aegis-Boreas,261,131.8,0.6337,ok,257030.877
Caelum-Fenix,101,33.3,0.262,ok,140231.874
Caelum-Fenix,389,35.3,0.2782,ok,148777.651
Boreas-Dawn,14,42.4,0.2101,ok,79402.481
Boreas-Dawn,223,46.32,0.3338,ok,35086.541
Dawn-Elysium,396,35.6,0.5164,ok,269537.094
Dawn-Elysium,438,3.5,0.0512,ok,104230.821
Caelum-Fenix,174,26.0,0.2051,ok,132750.395
Boreas-Dawn,274,68.4,0.3386,ok,107104.738
Caelum-Dawn,336,39.1,0.4252,ok,213694.426
Dawn-Elysium,206,28.7,0.4166,ok,186202.326
Aegis-Elysium,212,108.5,0.5373,ok,446934.087
Boreas-Elysium,365,86.42,0.4822,ok,228038.366
Boreas-Dawn,259,87.0,0.4307,ok,134851.683
Caelum-Dawn,312,9.7,0.1053,ok,114511.192
Boreas-Elysium,152,27.619999999999997,0.175,ok,106443.872
Caelum-Fenix,274,5.5,0.0435,ok,116213.035
Elysium-Fenix,348,76.7,0.5049,ok,1058302.248
Caelum-Dawn,248,4.0,0.0435,ok,115833.746
Dawn-Elysium,256,14.5,0.2103,ok,117774.259
Caelum-Elysium,396,16.4,0.1979,ok,147378.436
Elysium-Fenix,166,40.1,0.264,ok,211355.606
Boreas-Elysium,145,132.3,0.6456,ok,441057.287
Dawn-Fenix,197,76.3,0.4863,ok,169656.914
Caelum-Elysium,311,11.8,0.1417,ok,132731.227
Elysium-Fenix,408,7.9,0.0518,ok,162402.057
Aegis-Dawn,148,42.4,0.4325,ok,234132.681
Aegis-Boreas,270,60.6,0.2912,ok,79167.22
Caelum-Elysium,23,32.9,0.3969,ok,229096.246
Caelum-Fenix,244,28.3,0.2225,ok,132362.072
Boreas-Dawn,388,58.7,0.2908,ok,93490.409
Dawn-Elysium,452,25.3,0.3663,ok,168092.36
Elysium-Fenix,486,54.9,0.3613,ok,265737.525
Boreas-Elysium,499,50.0,0.2439,ok,120611.44
Boreas-Elysium,53,16.4,0.0799,ok,99305.353
Caelum-Dawn,109,1.2,0.0131,ok,114729.498
Aegis-Dawn,8,37.0,0.3774,ok,200359.824
Boreas-Dawn,430,4.0,0.0199,ok,67458.868
Boreas-Dawn,313,40.4,0.1999,ok,79275.22
Caelum-Dawn,42,1.1,0.0124,ok,116320.088
Caelum-Dawn,364,28.0,0.304,ok,158318.55
Aegis-Boreas,152,67.8,0.3258,ok,87505.836
Boreas-Elysium,80,76.4,0.3729,ok,162393.856
Aegis-Elysium,435,82.4,0.4081,ok,281127.942
Boreas-Fenix,440,7.4,0.0436,ok,138770.249
Aegis-Dawn,186,26.7,0.2729,ok,150910.689
Boreas-Dawn,380,115.0,0.5693,ok,223752.972
Boreas-Fenix,128,33.0,0.1953,ok,149700.043
Caelum-Elysium,51,7.7,0.0928,ok,130182.218
Caelum-Fenix,478,38.6,0.3042,ok,155127.559
Aegis-Elysium,205,42.8,0.2116,ok,179948.286
Caelum-Dawn,418,28.4,0.3086,ok,157838.305
Aegis-Dawn,133,32.6,0.3327,ok,174207.064
Caelum-Elysium,245,53.1,0.6402,ok,560140.265
Boreas-Elysium,22,152.7,0.745,ok,731537.012
Aegis-Boreas,204,56.9,0.2737,ok,232962.16
Caelum-Dawn,64,16.0,0.1738,ok,125687.408
Boreas-Elysium,441,105.1,0.5127,ok,254320.304
Dawn-Elysium,89,33.6,0.4867,ok,238744.915
Aegis-Dawn,298,27.2,0.2773,ok,156650.319
Dawn-Elysium,202,45.1,0.6537,ok,474112.205
Caelum-Fenix,408,65.3,0.5141,ok,294476.243
Caelum-Dawn,401,17.3,0.1877,ok,129167.409
Aegis-Boreas,209,71.6,0.3444,ok,94059.943
Caelum-Elysium,171,9.4,0.1139,ok,134828.879
Dawn-Fenix,151,21.5,0.1367,ok,75873.924
Elysium-Fenix,281,39.1,0.2573,ok,212617.697
Boreas-Dawn,312,128.0,0.6337,ok,298135.701
Boreas-Fenix,403,127.6,0.7553,ok,1069926.689
Boreas-Dawn,286,76.6,0.379,ok,116563.16
Dawn-Fenix,401,47.4,0.3022,ok,99834.414
Dawn-Fenix,480,58.4,0.3722,ok,116990.017
Caelum-Elysium,131,48.0,0.5777,ok,423892.378
Aegis-Dawn,391,52.9,0.5397,ok,343556.934
Dawn-Elysium,453,18.7,0.2708,ok,134287.614
Caelum-Fenix,281,66.4,0.5227,ok,300589.358
Boreas-Elysium,267,14.2,0.0694,ok,94054.083
Aegis-Dawn,227,15.3,0.1564,ok,129054.496
Elysium-Fenix,430,77.0,0.5064,ok,421175.067
Caelum-Dawn,135,28.6,0.311,ok,157578.249
Caelum-Elysium,367,14.2,0.1706,ok,136096.506
Boreas-Dawn,211,21.0,0.1041,ok,72262.651
Caelum-Elysium,113,17.5,0.2111,ok,148784.183
Caelum-Elysium,244,22.1,0.2657,ok,163166.272
Aegis-Elysium,354,125.6,0.6218,ok,623509.579
Dawn-Elysium,372,15.1,0.2183,ok,118789.146
Boreas-Dawn,442,22.8,0.1127,ok,70803.013
Dawn-Fenix,462,34.8,0.2215,ok,84248.561
Caelum-Elysium,436,13.4,0.1612,ok,137350.375
Caelum-Dawn,455,23.5,0.2552,ok,140180.839
Elysium-Fenix,390,60.2,0.396,ok,294231.268
Caelum-Elysium,416,3.2,0.0382,ok,123839.946
Caelum-Elysium,101,1.4,0.0172,ok,122273.022
Boreas-Elysium,93,67.2,0.3279,ok,145029.766
Aegis-Dawn,190,50.2,0.5124,ok,302174.993
Dawn-Elysium,495,43.4,0.6294,ok,426811.46
Elysium-Fenix,92,66.6,0.4378,ok,333462.691
Caelum-Elysium,421,31.7,0.3819,ok,218001.583
Dawn-Elysium,113,5.4,0.0778,ok,102566.366
Dawn-Elysium,460,30.9,0.4473,ok,209500.287
Elysium-Fenix,276,29.2,0.1922,ok,190042.749
Aegis-Dawn,238,24.7,0.2518,ok,144694.96
Aegis-Elysium,345,14.3,0.0706,ok,162602.12
Dawn-Fenix,294,26.5,0.1686,ok,79491.827
Boreas-Fenix,295,50.5,0.299,ok,188312.577
Caelum-Fenix,212,16.4,0.1295,ok,117593.013
Aegis-Elysium,370,62.5,0.3092,ok,216859.164
Elysium-Fenix,242,56.5,0.372,ok,273762.518
Elysium-Fenix,250,43.7,0.2875,ok,221427.585
Boreas-Elysium,346,98.1,0.4784,ok,225072.943
Caelum-Dawn,453,56.1,0.6096,ok,430762.819
Boreas-Elysium,134,53.9,0.263,ok,125521.283
Boreas-Dawn,99,69.3,0.3431,ok,107171.085
Boreas-Dawn,238,13.4,0.0662,ok,68980.451
Elysium-Fenix,194,26.5,0.174,ok,183631.71
Elysium-Fenix,415,16.3,0.1072,ok,166801.305
Elysium-Fenix,437,36.3,0.2391,ok,204610.383
Caelum-Elysium,294,27.2,0.3279,ok,186535.95
Dawn-Fenix,375,43.0,0.2742,ok,93309.614
Dawn-Fenix,110,77.3,0.4922,ok,171898.689
Boreas-Fenix,314,46.5,0.2754,ok,176698.223
Caelum-Dawn,197,54.2,0.5889,ok,395155.891
Boreas-Dawn,169,80.03999999999999,0.5684,ok,221789.459
Boreas-Fenix,351,88.1,0.5215,ok,656549.799
Boreas-Fenix,244,2.5,0.0147,ok,134718.956
Caelum-Dawn,298,40.8,0.4434,ok,230498.018
Caelum-Dawn,465,17.6,0.1911,ok,127535.801
Boreas-Dawn,301,81.9,0.4055,ok,125495.338
Elysium-Fenix,11,34.2,0.2251,ok,195074.336
Aegis-Elysium,109,105.1,0.5205,ok,421141.13
Dawn-Elysium,347,8.7,0.1264,ok,108557.333
Caelum-Dawn,388,24.4,0.2658,ok,143553.95
Boreas-Dawn,255,102.9,0.5092,ok,178024.571
Boreas-Dawn,339,63.3,0.3132,ok,99129.091
Caelum-Fenix,381,9.0,0.0709,ok,114295.813
Dawn-Fenix,343,69.5,0.4426,ok,145952.239
Aegis-Dawn,86,54.8,0.5592,ok,367936.999
Boreas-Fenix,417,76.0,0.45,ok,282152.862
Aegis-Dawn,402,24.1,0.2457,ok,146439.122
Boreas-Dawn,54,70.9,0.3508,ok,108073.063
Dawn-Fenix,362,52.1,0.3318,ok,103426.932
Aegis-Boreas,213,121.5,0.5843,ok,206965.332
Dawn-Elysium,193,14.8,0.215,ok,120599.66
Aegis-Dawn,409,23.9,0.2444,ok,145997.935
Dawn-Elysium,198,40.7,0.5904,ok,359294.202
Aegis-Dawn,23,28.6,0.2917,ok,161923.628
Aegis-Elysium,75,81.3,0.4022,ok,276416.407
Caelum-Fenix,16,31.9,0.251,ok,138346.207
Boreas-Fenix,311,50.6,0.2994,ok,184363.559
Elysium-Fenix,328,54.1,0.3558,ok,259948.772
Dawn-Fenix,282,13.8,0.088,ok,74119.991
Boreas-Dawn,142,58.9,0.2915,ok,91993.715
Boreas-Fenix,399,82.3,0.4868,ok,320346.085
Boreas-Fenix,353,91.3,0.5404,ok,393049.512
Aegis-Dawn,337,30.1,0.3069,ok,164074.731
Caelum-Elysium,313,47.2,0.5686,ok,410654.324
Boreas-Fenix,68,111.1,0.6573,ok,642017.748
